time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1773200173844925700,65.27192578125,0.9484428763389587,0.27832087874412537,0.020374957472085953,0.15026184916496277,0.0532434843480587,-0.5634027123451233,-2.8119325637817383
1773200173860918800,65.28791870117188,0.9480584859848022,0.2781508266925812,0.02218087762594223,0.15272624790668488,0.050773948431015015,-0.5635395050048828,-2.8074493408203125
1773200173876939800,65.30393969726562,0.9480493068695068,0.2777891159057617,0.02390444464981556,0.15318068861961365,0.04706711694598198,-0.5633706450462341,-2.8075897693634033
1773200173892932000,65.31993212890625,0.9480718374252319,0.2770616412162781,0.02602117694914341,0.15401190519332886,0.04257378727197647,-0.5625723004341125,-2.8072078227996826
1773200173908904000,65.33590405273438,0.9480079412460327,0.27633747458457947,0.02788608893752098,0.15537334978580475,0.03899844363331795,-0.5616763830184937,-2.80544114112854
1773200173924923600,65.35192358398437,0.9478400349617004,0.27580973505973816,0.029249733313918114,0.15707546472549438,0.03685367479920387,-0.5610030889511108,-2.802520275115967
1773200173940914700,65.36791479492187,0.947507381439209,0.2757335901260376,0.030083036050200462,0.159046471118927,0.03626815229654312,-0.5610652565956116,-2.7985270023345947
1773200173956907000,65.38390698242188,0.9469979405403137,0.276335209608078,0.030637266114354134,0.1609199494123459,0.03654490411281586,-0.562423586845398,-2.7943978309631348
1773200173972928800,65.3999287109375,0.9463911652565002,0.2771942913532257,0.03139635547995567,0.16285422444343567,0.03653004392981529,-0.5643829107284546,-2.790179967880249
1773200173988921600,65.41592163085937,0.9457759261131287,0.2780442535877228,0.03236326202750206,0.16477815806865692,0.03605088219046593,-0.5664034485816956,-2.786112070083618
1773200174004913400,65.43191333007813,0.9451874494552612,0.27873915433883667,0.03340613842010498,0.16676115989685059,0.035379841923713684,-0.5681377053260803,-2.7819929122924805
1773200174020902700,65.44790258789062,0.9446271061897278,0.27911269664764404,0.034823767840862274,0.1690065860748291,0.033907100558280945,-0.5693512558937073,-2.7775890827178955
1773200174036925000,65.46392504882813,0.9441061615943909,0.2793734669685364,0.03651249781250954,0.171116441488266,0.03168974816799164,-0.570451557636261,-2.7736988067626953
1773200174052914700,65.47991479492188,0.9435709118843079,0.27969664335250854,0.03805135563015938,0.17319311201572418,0.029819201678037643,-0.5716348886489868,-2.7697691917419434
1773200174068908500,65.49590844726562,0.9430108666419983,0.2801966965198517,0.03914923593401909,0.1751791536808014,0.028962625190615654,-0.573021411895752,-2.7657151222229004
1773200174084928800,65.5119287109375,0.9423739910125732,0.2811432480812073,0.039663638919591904,0.1769651621580124,0.0294979065656662,-0.575104296207428,-2.7616186141967773
1773200174100919800,65.527919921875,0.9416049718856812,0.2827092707157135,0.0395030714571476,0.17859214544296265,0.03175250440835953,-0.5781920552253723,-2.757265329360962
1773200174116911900,65.54391186523438,0.9408125281333923,0.28486165404319763,0.03864467889070511,0.17953330278396606,0.03540961816906929,-0.5822191834449768,-2.7538602352142334
1773200174132902400,65.55990234375,0.9399487972259521,0.2872984707355499,0.03771643713116646,0.1803702563047409,0.03932375833392143,-0.5867980122566223,-2.750532865524292
1773200174148923100,65.57592309570313,0.9390659928321838,0.2897365987300873,0.03679241985082626,0.18125735223293304,0.043296825140714645,-0.5913729667663574,-2.747054100036621
1773200174164915200,65.59191528320312,0.9381904006004333,0.29207751154899597,0.03578690439462662,0.18223343789577484,0.04749903082847595,-0.595704197883606,-2.7433080673217773
1773200174180907500,65.60790747070313,0.9373683333396912,0.2942061424255371,0.034998513758182526,0.18319012224674225,0.051115669310092926,-0.5996841788291931,-2.73979115486145
1773200174196928500,65.62392846679687,0.9367774724960327,0.29566869139671326,0.034727539867162704,0.18390794098377228,0.05304989218711853,-0.6025252938270569,-2.737396717071533
1773200174212921000,65.63992114257813,0.9365997910499573,0.2958611845970154,0.03519560396671295,0.1844138205051422,0.052469439804553986,-0.6030876636505127,-2.7364492416381836
1773200174228910600,65.65591064453125,0.9366839528083801,0.29519400000572205,0.035789333283901215,0.18494009971618652,0.051148150116205215,-0.6019425988197327,-2.7358450889587402
1773200174244902400,65.67190234375,0.9367873072624207,0.2946760952472687,0.036100853234529495,0.18518231809139252,0.050338249653577805,-0.6010007262229919,-2.7356667518615723
1773200174260924000,65.687923828125,0.9368391633033752,0.2947577238082886,0.0358252190053463,0.18484272062778473,0.05075676366686821,-0.6010698676109314,-2.7362537384033203
1773200174276916700,65.70391674804688,0.9369940161705017,0.2951584458351135,0.03497026115655899,0.1835779845714569,0.051980871707201004,-0.6016008257865906,-2.738521099090576
1773200174292906200,65.71990625,0.937072217464447,0.2954774498939514,0.03413240239024162,0.1828218400478363,0.05349375680088997,-0.6019462943077087,-2.7396273612976074
1773200174308927500,65.73592749023437,0.9371735453605652,0.2957690954208374,0.033276017755270004,0.18198682367801666,0.05497600510716438,-0.6022347807884216,-2.7409157752990723
1773200174324918000,65.75191796875,0.9374122619628906,0.29577282071113586,0.032514750957489014,0.18088532984256744,0.05589168891310692,-0.6019915342330933,-2.7429990768432617
1773200174348906000,65.77590600585937,0.9378364682197571,0.2951294481754303,0.03212881088256836,0.17980286478996277,0.0556245818734169,-0.6005787253379822,-2.7455196380615234
1773200174364927200,65.79192724609375,0.9382238984107971,0.2942144572734833,0.032479338347911835,0.17921744287014008,0.05391566827893257,-0.5988824963569641,-2.7474558353424072
1773200174380920600,65.80792065429688,0.938609778881073,0.29315057396888733,0.033090051263570786,0.17882828414440155,0.051689114421606064,-0.5969744920730591,-2.7491493225097656
1773200174396910800,65.82391088867188,0.9389770030975342,0.2922152876853943,0.03362053632736206,0.17833155393600464,0.04964067041873932,-0.59530109167099,-2.750990390777588
1773200174412900900,65.83990087890625,0.9393281936645508,0.29152801632881165,0.033842913806438446,0.17756342887878418,0.04822724685072899,-0.5940231084823608,-2.753173828125
1773200174428925200,65.85592529296875,0.9401226043701172,0.2911524772644043,0.03281395509839058,0.1741352379322052,0.04789428040385246,-0.5930178761482239,-2.7606570720672607
1773200174444914700,65.87191479492188,0.9411203265190125,0.2911703586578369,0.03104969672858715,0.16896283626556396,0.04818281531333923,-0.5926308631896973,-2.771597385406494
1773200174460905000,65.88790502929687,0.9413289427757263,0.29134467244148254,0.03035552427172661,0.16762059926986694,0.04887699708342552,-0.5927919149398804,-2.774221420288086
1773200174476928000,65.90392797851563,0.9412640333175659,0.29164645075798035,0.030050812289118767,0.16751520335674286,0.04963917285203934,-0.5933005809783936,-2.774168014526367
1773200174492917500,65.91991748046875,0.9409158825874329,0.2918260097503662,0.030349310487508774,0.16909728944301605,0.0501873716711998,-0.5936996936798096,-2.7706031799316406
1773200174508910800,65.93591088867187,0.940508246421814,0.29179948568344116,0.03076331689953804,0.17132137715816498,0.05083318054676056,-0.5936864614486694,-2.7656753063201904
1773200174524932900,65.95193286132813,0.9399282932281494,0.2915836572647095,0.03150998800992966,0.17470258474349976,0.051461778581142426,-0.5933544039726257,-2.7583158016204834
1773200174540924400,65.96792431640625,0.9389961957931519,0.29120999574661255,0.032714616507291794,0.1800350695848465,0.05237350985407829,-0.5927809476852417,-2.746730327606201
1773200174556915000,65.9839150390625,0.9378780126571655,0.29078295826911926,0.03408575803041458,0.18619447946548462,0.05347247049212456,-0.5921316742897034,-2.7333199977874756
1773200174572904700,65.99990478515625,0.9367145895957947,0.2902456521987915,0.03547396883368492,0.19252264499664307,0.05458967760205269,-0.591267466545105,-2.7195494174957275
1773200174588928800,66.0159287109375,0.9355723261833191,0.28958502411842346,0.03693321347236633,0.19869780540466309,0.05536170303821564,-0.5902064442634583,-2.706216812133789
1773200174604919800,66.031919921875,0.9350636601448059,0.28877151012420654,0.03765697777271271,0.2021111100912094,0.055704955011606216,-0.5886770486831665,-2.698957920074463
1773200174620910000,66.04791015625,0.9348433613777161,0.2872511148452759,0.03859837353229523,0.2050970494747162,0.05482742562890053,-0.585843563079834,-2.69311261177063
1773200174636932400,66.06393237304688,0.9349358081817627,0.2849913537502289,0.039589956402778625,0.20762363076210022,0.053057070821523666,-0.5815703868865967,-2.6886582374572754
1773200174652924200,66.07992407226563,0.935490071773529,0.2825610339641571,0.040365416556596756,0.2082984447479248,0.05036136880517006,-0.5769643187522888,-2.6884677410125732
1773200174668915200,66.09591528320313,0.9361592531204224,0.28039780259132385,0.041193947196006775,0.208052858710289,0.047080762684345245,-0.5729758739471436,-2.690347194671631
