time,seconds_elapsed,z,y,x
1773200109048355800,0.47535595703125,0.26633724570274353,0.2376265823841095,0.192422553896904
1773200109064919300,0.491919189453125,0.26633724570274353,0.2376265823841095,0.192422553896904
1773200109080926000,0.507926025390625,0.26633724570274353,0.2376265823841095,0.192422553896904
1773200109096935000,0.523934814453125,0.26633724570274353,0.2376265823841095,0.192422553896904
1773200109112932000,0.53993212890625,0.26633724570274353,0.2376265823841095,0.192422553896904
1773200109128915000,0.5559150390625,0.26633724570274353,0.2376265823841095,0.192422553896904
1773200109144937500,0.5719375,0.0757472887635231,0.1014036312699318,-0.014049900695681572
1773200109160929300,0.58792919921875,0.07757988572120667,0.16859880089759827,-0.03787364438176155
1773200109208933600,0.63593359375,0.05619960278272629,0.2687807083129883,-0.010995574295520782
1773200109224924200,0.651924072265625,-0.01771509274840355,0.16493362188339233,0.00733038317412138
1773200109240916000,0.667916015625,-0.09040805697441101,0.07024950534105301,0.015271631069481373
1773200109256938000,0.68393798828125,-0.12339477986097336,-0.00427605677396059,-0.0012217304902151227
1773200109272929000,0.699928955078125,-0.1264491081237793,0.039706241339445114,-0.04092797264456749
1773200109288921300,0.71592138671875,-0.11301007121801376,0.12217304855585098,-0.0507018156349659
1773200109304909300,0.731909423828125,-0.11728613078594208,0.2064724564552307,-0.04153883829712868
1773200109320933400,0.747933349609375,-0.14538592100143433,0.24434609711170197,-0.021991148591041565
1773200109336924700,0.763924560546875,-0.16249015927314758,0.22052235901355743,-0.00855211354792118
1773200109352915000,0.7799150390625,-0.14294247329235077,0.15577064454555511,-0.036041051149368286
1773200109368935400,0.795935302734375,-0.1417207419872284,0.13927727937698364,-0.06475171446800232
1773200109384927200,0.81192724609375,-0.14294247329235077,0.14233160018920898,-0.10690141469240189
1773200109400920800,0.8279208984375,-0.14416420459747314,0.15454891324043274,-0.12889257073402405
1773200109416942800,0.84394287109375,-0.1466076523065567,0.182648703455925,-0.12217304855585098
1773200109432931000,0.85993115234375,-0.1472185254096985,0.19303341209888458,-0.08552113175392151
1773200109448922600,0.875922607421875,-0.12767083942890167,0.18997909128665924,-0.07208210229873657
1773200109464913400,0.891913330078125,-0.1062905490398407,0.1563815027475357,-0.07880161702632904
1773200109480938200,0.907938232421875,-0.10506882518529892,0.09040805697441101,-0.11728613078594208
1773200109496926700,0.9239267578125,-0.10934487730264664,0.051312681287527084,-0.14049901068210602
1773200109512918000,0.93991796875,-0.10995574295520782,0.07269296050071716,-0.10812314599752426
1773200109528912000,0.955911865234375,-0.11423180252313614,0.08857546001672745,-0.07330382615327835
1773200109544931800,0.971931884765625,-0.11301007121801376,0.12095131725072861,-0.036041051149368286
1773200109560923100,0.987923095703125,-0.09896016865968704,0.13927727937698364,-0.01466076634824276
1773200109576916200,1.003916259765625,-0.08124507963657379,0.152105450630188,-0.04153883829712868
1773200109592934400,1.019934326171875,-0.07024950534105301,0.10201449692249298,-0.1111774742603302
1773200109608926200,1.03592626953125,-0.07452555745840073,0.03481931984424591,-0.1417207419872284
1773200109624918800,1.051918701171875,-0.08918632566928864,-0.02932153269648552,-0.1722639948129654
1773200109640939000,1.06793896484375,-0.11911872029304504,-0.01038470957428217,-0.18387043476104736
1773200109656931600,1.083931640625,-0.16371189057826996,0.06414084881544113,-0.17348572611808777
1773200109672921300,1.09992138671875,-0.16249015927314758,0.11911872029304504,-0.15515977144241333
1773200109688915500,1.11591552734375,-0.14905111491680145,0.08429940044879913,-0.14782938361167908
1773200109704934100,1.13193408203125,-0.14538592100143433,0.025656340643763542,-0.13072516024112701
1773200109720925400,1.147925537109375,-0.15882496535778046,-0.0354301854968071,-0.08674286305904388
1773200109736918500,1.16391845703125,-0.16737708449363708,-0.04703662544488907,-0.03848451003432274
1773200109752938200,1.179938232421875,-0.1722639948129654,-0.0659734457731247,0.015271631069481373
1773200109768929500,1.195929443359375,-0.17470745742321014,-0.07330382615327835,0.024434609338641167
1773200109784922400,1.21192236328125,-0.17776179313659668,-0.07024950534105301,0.02076941914856434
1773200109800912000,1.227911865234375,-0.18020524084568024,-0.056810468435287476,0.018936822190880775
1773200109816936400,1.2439365234375,-0.18570303916931152,-0.07208210229873657,0.024434609338641167
1773200109832925400,1.259925537109375,-0.15515977144241333,-0.051312681287527084,0.03298672288656235
1773200109848916200,1.275916259765625,-0.1215621829032898,-0.0403171069920063,0.039095375686883926
1773200109864938800,1.291938720703125,-0.09773843735456467,-0.0555887371301651,0.039706241339445114
1773200109880931800,1.307931884765625,-0.1014036312699318,-0.08491026610136032,0.031154127791523933
1773200109896923000,1.3239228515625,-0.10506882518529892,-0.09957103431224823,0.009162978269159794
1773200109912911600,1.33991162109375,-0.07147123664617538,-0.09468411654233932,-0.03298672288656235
1773200109928936400,1.3559365234375,-0.04948008432984352,-0.09834930300712585,-0.04153883829712868
1773200109944924700,1.371924560546875,-0.05192354694008827,-0.11850785464048386,-0.00855211354792118
1773200109960917500,1.38791748046875,-0.07941248267889023,-0.12767083942890167,0.04398229718208313
1773200109976940800,1.40394091796875,-0.10934487730264664,-0.13011430203914642,0.1111774742603302
1773200109992928800,1.4199287109375,-0.14355333149433136,-0.09285151958465576,0.15393804013729095
1773200110008920300,1.43592041015625,-0.1612684279680252,-0.05497787147760391,0.1618792861700058
1773200110024912600,1.45191259765625,-0.17104226350784302,-0.012828170321881771,0.1459967941045761
1773200110040933000,1.46793310546875,-0.14966198801994324,0.021991148591041565,0.09529497474431992
1773200110056927000,1.483927001953125,-0.12767083942890167,0.00366519158706069,0.039706241339445114
1773200110072917500,1.49991748046875,-0.08674286305904388,-0.06169738993048668,-0.030543262138962746
1773200110088937500,1.5159375,-0.05864306539297104,-0.07880161702632904,-0.06963863968849182
1773200110104928500,1.531928466796875,-0.036651913076639175,-0.10506882518529892,-0.0806342139840126
1773200110120922400,1.54792236328125,-0.04092797264456749,-0.11301007121801376,-0.0659734457731247
1773200110136912000,1.563911865234375,-0.054367005825042725,-0.1270599663257599,-0.02321287989616394
1773200110152932600,1.5799326171875,-0.039706241339445114,-0.07452555745840073,0.06352998316287994
1773200110168926700,1.5959267578125,-0.029932396486401558,-0.009773843921720982,0.11423180252313614
1773200110184916200,1.611916259765625,-0.02626720629632473,0.03420845419168472,0.13011430203914642
