time,seconds_elapsed,z,y,x
1773200109032937200,0.459937255859375,-51.47999954223633,27.299999237060547,30.17999839782715
1773200109048355800,0.47535595703125,-50.099998474121094,27.899999618530273,31.439998626708984
1773200109064919300,0.491919189453125,-49.91999816894531,28.19999885559082,31.799999237060547
1773200109080926000,0.507926025390625,-49.73999786376953,27,31.559999465942383
1773200109096935000,0.523934814453125,-49.79999923706055,26.34000015258789,31.260000228881836
1773200109112932000,0.53993212890625,-49.55999755859375,26.8799991607666,31.3799991607666
1773200109128915000,0.5559150390625,-50.21999740600586,27,31.5
1773200109144937500,0.5719375,-50.81999969482422,27.479999542236328,31.979999542236328
1773200109160929300,0.58792919921875,-50.21999740600586,26.69999885559082,31.739999771118164
1773200109208933600,0.63593359375,-49.2599983215332,26.579999923706055,32.15999984741211
1773200109224924200,0.651924072265625,-49.2599983215332,26.579999923706055,32.099998474121094
1773200109240916000,0.667916015625,-49.439998626708984,26.399999618530273,32.7599983215332
1773200109256938000,0.68393798828125,-49.79999923706055,26.69999885559082,32.70000076293945
1773200109272929000,0.699928955078125,-49.91999816894531,27.18000030517578,32.15999984741211
1773200109288921300,0.71592138671875,-49.86000061035156,27.599998474121094,32.57999801635742
1773200109304909300,0.731909423828125,-49.07999801635742,27.299999237060547,32.63999938964844
1773200109320933400,0.747933349609375,-48.84000015258789,27.119998931884766,32.39999771118164
1773200109336924700,0.763924560546875,-49.68000030517578,27.239999771118164,32.34000015258789
1773200109352915000,0.7799150390625,-49.439998626708984,27.53999900817871,32.459999084472656
1773200109368935400,0.795935302734375,-49.37999725341797,27.959999084472656,32.52000045776367
1773200109384927200,0.81192724609375,-50.52000045776367,28.3799991607666,32.939998626708984
1773200109400920800,0.8279208984375,-50.03999710083008,27.65999984741211,32.70000076293945
1773200109416942800,0.84394287109375,-49.02000045776367,27.059999465942383,32.81999969482422
1773200109432931000,0.85993115234375,-49.5,28.139999389648438,33.599998474121094
1773200109448922600,0.875922607421875,-49.2599983215332,28.739999771118164,32.7599983215332
