time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1773200134420066000,25.847066162109375,81.56497192382812,0.13661623001098633,8.263766288757324,3.4570000171661377,0.11939103901386261,90.17996215820312,168.60000610351562,77.5083362,28.46314
1773200135264933000,26.69193310546875,82.11693572998047,0.14839327335357666,8.273771286010742,3.1429998874664307,0.15238888561725616,16.836959838867188,168.60000610351562,77.5083349,28.4631366
1773200136304942000,27.731942138671876,93.22921752929688,0.1535140424966812,8.283768653869629,3.062999963760376,0.14080961048603058,37.25424575805664,168.60000610351562,77.508332,28.463131
1773200136478817500,27.905817626953127,87.67776489257812,0.13460394740104675,8.283768653869629,3.053999900817871,0.12189657241106033,39.823280334472656,168.60000610351562,77.5083314,28.4631295
1773200137240863000,28.667863037109374,90.3426742553711,0.16051740944385529,8.2937593460083,3.046999931335449,0.1730169951915741,30.88089942932129,168.60000610351562,77.5083315,28.4631288
1773200137798988300,29.22598828125,85.76398468017578,0.17349447309970856,8.2937593460083,3.0190000534057617,0.18580424785614014,21.730424880981445,168.60000610351562,77.5083314,28.4631267
1773200138280870100,29.7078701171875,85.27601623535156,0.1911689043045044,8.303760528564453,3.0390000343322754,0.2064320147037506,27.843847274780273,168.60000610351562,77.5083316,28.4631262
1773200138439420200,29.866420166015626,85.02816009521484,0.16962191462516785,8.303760528564453,3.052000045776367,0.18627455830574036,32.706520080566406,168.60000610351562,77.5083316,28.4631259
1773200138958727700,30.385727783203127,82.12560272216797,0.1909835934638977,8.303760528564453,3.0840001106262207,0.20135585963726044,61.811805725097656,168.60000610351562,77.508332,28.4631259
1773200139320877800,30.7478779296875,78.34390258789062,0.2386040985584259,8.313761711120605,3.128000020980835,0.23861204087734222,77.24993896484375,168.60000610351562,77.5083327,28.4631258
1773200140300010200,31.72701025390625,73.054443359375,0.27970534563064575,8.313761711120605,3.244999885559082,0.25305336713790894,107.94210052490234,168.60000610351562,77.5083346,28.4631261
1773200140940764700,32.3677646484375,73.32254028320312,0.22567622363567352,8.323758125305176,3.319999933242798,0.21511289477348328,144.10739135742188,168.60000610351562,77.5083349,28.4631255
1773200141599376000,33.0263759765625,74.70132446289062,0.24349895119667053,8.323758125305176,3.4830000400543213,0.23670881986618042,172.34356689453125,168.60000610351562,77.5083347,28.4631249
1773200144376872200,35.8038720703125,79.35171508789062,0.20216885209083557,26.666542053222656,3.555999994277954,0.20853011310100555,153.0355682373047,156.70001220703125,77.508335,28.4631238
1773200145000259000,36.42725903320313,78.61254119873047,0.23062124848365784,26.666542053222656,4.2729997634887695,0.24234092235565186,153.80154418945312,156.70001220703125,77.5083358,28.4631224
1773200145768865500,37.19586547851563,78.90821075439453,0.18254728615283966,26.666542053222656,4.427000045776367,0.18075953423976898,153.87295532226562,156.70001220703125,77.5083355,28.4631232
1773200152216731400,43.6437314453125,0,0.07023575156927109,20.729272842407227,4.822000026702881,0.025880707427859306,0,168.60000610351562,77.5083317,28.4631219
1773200152359601400,43.786601318359374,0,0.07023575156927109,20.729272842407227,4.876999855041504,0.025789761915802956,0,168.60000610351562,77.5083315,28.4631223
1773200158768870000,50.195869873046874,0,0.10344721376895905,4.662070274353027,5.556000232696533,0.07596246153116226,0,170.3000030517578,77.5083332,28.463123
1773200165216941000,56.64394116210938,0,0.05833839252591133,4.662070274353027,6.050000190734863,0.02616872265934944,0,170.3000030517578,77.5083321,28.4631226
1773200171788000000,63.215,0,1.5,5.777010440826416,48.900001525878906,0.028797723352909088,0,156.70001220703125,77.5081392,28.4629469
1773200176800000000,68.227,45,1.5,5.777010440826416,272.9360046386719,0.14425407350063324,215.26351928710938,156.70001220703125,77.5081262,28.4629338
1773200183392000000,74.819,45,1.5,5.777010440826416,200,0,0,156.70001220703125,77.5051477,28.4594309
1773200189895000000,81.322,45,1.5,5.777010440826416,200,0.48432210087776184,306.8310852050781,156.70001220703125,77.5041424,28.4600928
1773200196187000000,87.614,45,1.5,5.777010440826416,200,0.706012487411499,287.76300048828125,156.70001220703125,77.5039371,28.4600675
1773200202651000000,94.078,45,1.5,5.777010440826416,300,1.5428839921951294,233.5526580810547,156.70001220703125,77.5036988,28.4597408
1773200209156000000,100.583,45,1.5,14.976900100708008,87.5999984741211,0,0,168.8000030517578,77.5003772,28.4571176
1773200215379000000,106.806,0,1.5,14.976900100708008,365.76800537109375,0,0,168.8000030517578,77.5003772,28.4571176
1773200221891000000,113.318,45,1.5,14.976900100708008,100,3.6713204383850098,311.51568603515625,168.8000030517578,77.4994382,28.4578484
1773200228433000000,119.86,45,1.5,14.976900100708008,100,4.358955383300781,311.51568603515625,168.8000030517578,77.4991424,28.4580786
1773200236499000000,127.926,45,1.5,9.58521556854248,64.0999984741211,0,0,155.70001220703125,77.5083789,28.450793
