time,seconds_elapsed,magneticBearing
1773231950124724000,2.714723876953125,149.5889190174103
1773231950140712400,2.73071240234375,150.92218063840434
1773231950156735000,2.74673486328125,150.28472030530872
1773231950172726500,2.7627265625,149.94235417417718
1773231950188718000,2.778718017578125,150.54159630841446
1773231950204739300,2.7947392578125,150.91185632014913
1773231950220730600,2.810730712890625,150.69359738837318
1773231950236720600,2.826720703125,151.55707151145947
1773231950252715000,2.842715087890625,152.3291930676086
1773231950268735200,2.8587353515625,153.17212497407954
1773231950284724200,2.87472412109375,154.6928413405313
1773231950300717800,2.8907177734375,154.06339592734722
1773231950316738800,2.90673876953125,153.28065149670778
1773231950332730000,2.922730224609375,154.72517624147116
1773231950348719900,2.938719970703125,155.2491394876439
1773231950364713200,2.954713134765625,155.8470814001926
1773231950380733700,2.970733642578125,155.9176202042625
1773231950396725800,2.986725830078125,156.54928419951722
1773231950412717800,3.0027177734375,157.74584787225947
1773231950428738300,3.01873828125,155.6774765249197
1773231950444728000,3.03472802734375,156.7378535188026
1773231950460721200,3.05072119140625,160.36216807769375
1773231950476743000,3.066742919921875,160.69297944102172
1773231950492735000,3.08273486328125,160.06746363244508
1773231950508725500,3.0987255859375,161.48936334081785
1773231950524716500,3.114716552734375,161.7592729206189
1773231950540736500,3.130736572265625,162.97947496647706
1773231950556729300,3.146729248046875,165.93386854797032
1773231950572721400,3.162721435546875,165.34864129465774
1773231950588740400,3.178740234375,165.11520905223597
1773231950604732200,3.194732177734375,166.9109607680106
1773231950620724700,3.210724853515625,171.7263896251057
1773231950636716000,3.226716064453125,175.06230097819065
1773231950652738600,3.242738525390625,176.8958941460783
1773231950668730000,3.258730224609375,178.0950776115641
1773231950684720400,3.274720458984375,180.24857014787491
1773231950700742000,3.290741943359375,183.09740016649175
1773231950716733200,3.306733154296875,186.922558430654
1773231950732725200,3.322725341796875,192.21057749825982
1773231950748715500,3.338715576171875,196.3318119486578
1773231950764736800,3.35473681640625,199.89543193731666
1773231950780726800,3.370726806640625,203.5460444836086
1773231950796718600,3.386718505859375,206.6248583275197
1773231950812742000,3.402741943359375,211.57177072714444
1773231950828732200,3.418732177734375,217.49111868377426
1773231950844721700,3.4347216796875,222.84997413624563
1773231950860715000,3.450715087890625,227.67186507791948
1773231950876736800,3.46673681640625,232.55164333128087
1773231950892727800,3.482727783203125,237.1785319667981
1773231950908720600,3.498720703125,242.7269017506186
1773231950924740900,3.514740966796875,248.65010268336022
1773231950940732200,3.530732177734375,253.10893053792108
1773231950956722700,3.54672265625,256.81703501663264
1773231950972716000,3.562716064453125,261.08015668996757
1773231950988737300,3.5787373046875,265.04674270293845
1773231951004727600,3.5947275390625,267.2736890763342
1773231951020718800,3.61071875,268.5528355585731
1773231951036738000,3.626738037109375,271.70981402785384
1773231951052732200,3.642732177734375,273.4385307935525
1773231951068722700,3.65872265625,273.75767350747196
1773231951084713700,3.674713623046875,274.4269713962783
1773231951100733700,3.690733642578125,277.28028918398377
1773231951116726800,3.706726806640625,280.5100440902946
1773231951132718600,3.722718505859375,279.42065259764513
1773231951148740000,3.738739990234375,280.4151364667733
1773231951164729000,3.75472900390625,282.8646524117053
1773231951180720400,3.770720458984375,284.03624346792645
1773231951196713500,3.78671337890625,285.15657803910557
1773231951212736000,3.802736083984375,284.49386758050696
1773231951228727600,3.8187275390625,284.6418849390816
1773231951244717800,3.8347177734375,285.3762509601911
1773231951260738800,3.85073876953125,285.29858972194677
1773231951276728800,3.866728759765625,285.1368055121632
1773231951292722700,3.88272265625,283.7362681146574
1773231951308713200,3.898713134765625,282.7875702829923
1773231951324734700,3.914734619140625,282.26477364137406
1773231951340726000,3.93072607421875,279.3982328835001
1773231951356715000,3.946715087890625,276.0641047438926
1773231951372739000,3.962739013671875,271.66213431477655
1773231951388731000,3.97873095703125,266.34510292033906
1773231951404719400,3.99471923828125,263.3434190638486
1773231951420713200,4.010713134765625,258.6126755707753
1773231951436734500,4.026734375,253.28832959124594
1773231951452724700,4.042724853515625,248.58231582168236
1773231951468714800,4.05871484375,244.1865141940111
1773231951484738300,4.07473828125,240.2551179524875
1773231951500729000,4.09072900390625,234.41743050507404
1773231951516721000,4.106720947265625,229.21983108695343
1773231951532743400,4.122743408203125,225.5256355261936
1773231951548734200,4.138734130859375,221.1743674439624
1773231951564723500,4.154723388671875,217.49526657042554
1773231951580716800,4.170716796875,214.60567468789716
1773231951596738000,4.186738037109375,212.16643052441273
1773231951612730000,4.202730224609375,209.2244187605599
1773231951628721000,4.218720947265625,208.09257601529083
1773231951644741000,4.2347412109375,206.92123712996695
1773231951660731600,4.250731689453125,205.94229607261408
1773231951676723200,4.26672314453125,207.9386661965547
1773231951692716300,4.28271630859375,208.33045959277814
1773231951708737300,4.2987373046875,207.5182199967748
1773231951724728000,4.31472802734375,207.5972949080762
1773231951740720000,4.33072021484375,209.91638367771222
1773231951756741400,4.346741455078125,213.59483900410817
1773231951772733700,4.362733642578125,215.31121418280236
1773231951788722700,4.37872265625,217.71104913020162
1773231951804715800,4.3947158203125,220.96228781124313
1773231951820736800,4.41073681640625,224.41622029516427
1773231951836726500,4.4267265625,229.33601908749242
1773231951852720400,4.442720458984375,234.04133843059992
1773231951868741600,4.45874169921875,238.83117732815182
1773231951884731400,4.4747314453125,243.11306525663394
1773231951900723500,4.490723388671875,245.7277405458932
1773231951916712400,4.50671240234375,247.33295336179768
1773231951932737300,4.5227373046875,251.60267177583816
1773231951948726300,4.538726318359375,256.1905568354226
1773231951964718800,4.55471875,258.1975662504087
1773231951980739600,4.570739501953125,260.5177832847328
1773231951996729600,4.5867294921875,263.58121308240493
1773231952012724500,4.602724365234375,265.7461637185289
1773231952028713700,4.618713623046875,268.7060648696678
1773231952044736800,4.63473681640625,272.00335652121487
1773231952060727600,4.6507275390625,274.74396564911063
1773231952076716000,4.666716064453125,278.71050308917313
1773231952092740900,4.682740966796875,282.17591205335214
1773231952108731000,4.69873095703125,283.4957326644345
1773231952124722200,4.71472216796875,284.8934735363864
1773231952140713700,4.730713623046875,287.13720784112553
1773231952156735200,4.7467353515625,289.12698139973236
1773231952172728600,4.762728515625,291.33352639360646
1773231952188716300,4.77871630859375,293.39673801171074
1773231952204739800,4.79473974609375,294.91225007325556
1773231952220732200,4.810732177734375,296.9710371196983
1773231952236723000,4.826722900390625,297.4149266358903
1773231952252743400,4.842743408203125,297.22769421416143
1773231952268733700,4.858733642578125,298.41763801495364
1773231952284726300,4.874726318359375,298.64669339209627
1773231952300715300,4.89071533203125,297.40757584321386
1773231952316737800,4.90673779296875,296.3180871921599
1773231952332731400,4.9227314453125,295.09884223554593
1773231952348723200,4.93872314453125,293.16838622144917
1773231952364712700,4.954712646484375,289.29539624722025
1773231952380734200,4.970734130859375,285.2354097577995
1773231952396723700,4.9867236328125,282.9350667557121
1773231952412717600,5.002717529296875,279.8706424572086
1773231952428738600,5.018738525390625,275.6212431503214
1773231952444729900,5.034729736328125,271.71493018057345
1773231952460721000,5.050720947265625,266.4308427851941
1773231952476741600,5.06674169921875,261.41850514654016
1773231952492733400,5.0827333984375,256.91070841048054
1773231952508723700,5.0987236328125,250.87301860026764
1773231952524716500,5.114716552734375,245.1614273583474
1773231952540738000,5.130738037109375,240.46448195648975
1773231952556728000,5.14672802734375,237.58020895455252
1773231952572721000,5.162720947265625,235.03487898719635
1773231952588743200,5.1787431640625,230.66496402667562
1773231952604733200,5.194733154296875,227.06450669386922
1773231952620725800,5.210725830078125,223.9446705623663
1773231952636716300,5.22671630859375,220.85109552400044
1773231952652738800,5.24273876953125,220.2486767288446
1773231952668729900,5.258729736328125,220.63530593849381
1773231952684718600,5.274718505859375,219.50066790651613
1773231952700740600,5.29074072265625,218.69214243794198
1773231952716732700,5.306732666015625,217.920134438968
1773231952732726000,5.32272607421875,218.69141222427223
1773231952748714800,5.33871484375,221.22453536728716
1773231952764736800,5.35473681640625,223.3001090299479
1773231952780728000,5.37072802734375,224.85420850111512
1773231952796718800,5.38671875,227.40108661124745
1773231952812742400,5.402742431640625,230.8912005102375
1773231952828731400,5.4187314453125,234.4149131129809
1773231952844723000,5.434722900390625,237.52880770915152
1773231952860715000,5.450715087890625,240.30688762631064
1773231952876736300,5.466736328125,243.38771297758734
1773231952892728300,5.482728271484375,246.41297006012144
1773231952908717000,5.498717041015625,248.79374788534386
1773231952924740400,5.514740234375,250.62475918421939
1773231952940732000,5.53073193359375,254.02533332324575
1773231952956124000,5.5461240234375,256.78995662956027
1773231952972653000,5.562653076171875,259.3347473951371
1773231952988357000,5.578357177734375,263.2839493074429
1773231953004664600,5.59466455078125,265.8099923094191
1773231953020655900,5.61065576171875,267.05894960526615
1773231953036676600,5.626676513671875,269.7908922555361
1773231953052669700,5.642669677734375,273.6280278101398
1773231953068675000,5.658675048828125,276.8799433139867
1773231953084651300,5.6746513671875,278.9997170931616
1773231953100670700,5.690670654296875,280.95406280459224
1773231953116664600,5.70666455078125,283.7270968602458
1773231953132655600,5.722655517578125,286.28148033758214
1773231953148675600,5.738675537109375,287.9965554466562
1773231953164668200,5.754668212890625,290.7387090724445
1773231953180659700,5.77065966796875,293.2811896880777
1773231953196648400,5.7866484375,295.3411701202557
1773231953212671700,5.802671630859375,297.1735624499431
1773231953228662500,5.81866259765625,296.7518336472802
1773231953244654600,5.834654541015625,296.93499422802734
1773231953260676000,5.850676025390625,298.8519320186877
1773231953276666400,5.866666259765625,299.5357264427163
1773231953292659700,5.88265966796875,299.6667146560803
1773231953308650800,5.898650634765625,298.3360413436829
1773231953324670200,5.914670166015625,295.7821186343079
1773231953340661200,5.9306611328125,293.42869270852066
1773231953356653800,5.94665380859375,290.9557778092251
1773231953372676400,5.96267626953125,289.0489237732391
1773231953388666600,5.97866650390625,285.3812023787955
1773231953404658000,5.994657958984375,282.1303891399972
1773231953420647200,6.010647216796875,278.18638497220326
1773231953436668700,6.026668701171875,273.086002248261
1773231953452662500,6.04266259765625,270.3010258458857
1773231953468653600,6.058653564453125,267.1277068243155
1773231953484673000,6.074673095703125,262.7646343568363
1773231953500665300,6.090665283203125,258.3437574492546
1773231953516655000,6.106655029296875,255.08745390860918
1773231953532679000,6.122678955078125,250.6508347978764
1773231953548669000,6.1386689453125,247.43183820264892
1773231953564661000,6.154660888671875,245.3254968591604
1773231953580651800,6.17065185546875,242.22406550835274
1773231953596672000,6.186672119140625,239.02028619826774
1773231953612664300,6.202664306640625,235.94779685197614
1773231953628655900,6.21865576171875,235.15905561848012
1773231953644676600,6.234676513671875,233.9324106455398
1773231953660668200,6.250668212890625,231.36913605778207
1773231953676658700,6.26665869140625,230.88801987914144
1773231953692651300,6.2826513671875,231.07803746625862
1773231953708673000,6.298673095703125,231.425158383502
1773231953724664300,6.314664306640625,232.34430058123917
1773231953740656600,6.33065673828125,233.20235475149076
1773231953756676600,6.346676513671875,234.3462739575187
1773231953772667600,6.362667724609375,235.5675354958809
1773231953788660200,6.37866015625,237.2429244161262
1773231953804650500,6.394650390625,239.95202886176367
1773231953820670500,6.41067041015625,243.79732130527213
1773231953836661500,6.42666162109375,247.02637520632928
1773231953852654800,6.44265478515625,249.19493751522566
1773231953868674300,6.45867431640625,251.6233377577433
1773231953884666400,6.474666259765625,253.7250301372986
1773231953900658400,6.490658447265625,255.9412517834391
1773231953916650200,6.506650146484375,259.0166390278728
1773231953932671000,6.5226708984375,261.6990230768161
1773231953948662500,6.53866259765625,263.8978064767123
1773231953964653800,6.55465380859375,266.93847522157415
1773231953980674000,6.570674072265625,269.0804036189278
1773231953996665600,6.58666552734375,270.4658090838936
1773231954012658700,6.60265869140625,273.6051464186054
1773231954028648400,6.6186484375,276.6666595878425
1773231954044670700,6.634670654296875,278.89505594533597
1773231954060662000,6.650662109375,281.76828893202065
1773231954076653600,6.666653564453125,284.9314163279065
1773231954092674600,6.682674560546875,286.69924451249267
1773231954108664300,6.698664306640625,289.6600289911411
1773231954124657200,6.7146572265625,292.4204273979172
1773231954140678700,6.7306787109375,295.7436646244194
1773231954156668700,6.746668701171875,298.19580837633146
1773231954172661800,6.762661865234375,299.4828439707469
1773231954188651300,6.7786513671875,302.123175433158
1773231954204674000,6.794674072265625,303.8676881821117
1773231954220663800,6.810663818359375,305.0958170414982
1773231954236655000,6.826655029296875,305.7568000420926
1773231954252649200,6.842649169921875,305.65216509686377
1773231954268668700,6.858668701171875,305.4854283733253
1773231954284659500,6.874659423828125,305.76853927273453
1773231954300651500,6.890651611328125,305.4744848403605
1773231954316671500,6.90667138671875,304.582145791877
1773231954332665300,6.922665283203125,302.498647010822
1773231954348655400,6.9386552734375,299.7558016161963
1773231954364677000,6.954677001953125,296.76330518107227
1773231954380668200,6.970668212890625,293.9805367098945
1773231954396660700,6.98666064453125,292.2601595151501
1773231954412650500,7.002650390625,290.11377677298333
1773231954428671000,7.0186708984375,286.5429834182354
1773231954444663800,7.034663818359375,282.26855002364687
1773231954460654300,7.050654296875,278.62615715883
1773231954476646400,7.066646484375,273.8548379384706
1773231954492665900,7.082665771484375,269.3065902433264
1773231954508658400,7.098658447265625,267.01030991262496
1773231954524648000,7.11464794921875,262.71205742112767
1773231954540671500,7.13067138671875,258.6563250011132
1773231954556661200,7.1466611328125,255.79744006460191
1773231954572655000,7.162655029296875,252.18400458574212
1773231954588645000,7.17864501953125,250.25520298392496
1773231954604667600,7.194667724609375,247.39960316669334
1773231954620657200,7.2106572265625,243.661562845863
1773231954636648700,7.226648681640625,241.72180268028973
1773231954652672500,7.242672607421875,241.34967729300126
1773231954668661800,7.258661865234375,239.90080012230868
1773231954684654000,7.274654052734375,237.9857219244438
1773231954700674300,7.29067431640625,236.7295057004349
1773231954716664600,7.30666455078125,236.12540654738527
1773231954732658400,7.322658447265625,236.17024497446852
1773231954748648000,7.33864794921875,237.48337977753317
1773231954764668700,7.354668701171875,239.10651167813396
1773231954780660200,7.37066015625,240.6912438355692
1773231954796652500,7.386652587890625,244.0678202291489
1773231954812674000,7.402674072265625,246.57130784032898
1773231954828665000,7.4186650390625,249.33594232456136
1773231954844656600,7.43465673828125,252.43270415518265
1773231954860646100,7.450646240234375,254.54216826952873
1773231954876669400,7.46666943359375,256.1243608073516
1773231954892661500,7.48266162109375,258.40993416254906
1773231954908652300,7.49865234375,261.8819422497327
1773231954924672300,7.51467236328125,264.43189181892717
1773231954940664600,7.53066455078125,265.2639276343425
1773231954956654000,7.546654052734375,267.18715152326547
1773231954972647700,7.562647705078125,270.3274008835266
1773231954988668400,7.57866845703125,273.7069401133538
1773231955004658700,7.59465869140625,276.42874759719655
1773231955020651000,7.610651123046875,278.3942424931953
1773231955036671000,7.6266708984375,280.312186130205
1773231955052664600,7.64266455078125,282.88412591823135
1773231955068653800,7.65865380859375,286.2831541853774
1773231955084645600,7.674645751953125,289.1083761134017
1773231955100667600,7.690667724609375,292.2695523170128
1773231955116657700,7.70665771484375,294.75249851342863
1773231955132652000,7.722652099609375,296.9265353406789
1773231955148672800,7.7386728515625,299.7048617457206
1773231955164661500,7.75466162109375,302.12660675917516
1773231955180652800,7.77065283203125,303.46651883889194
1773231955196645400,7.786645263671875,304.99201935552054
1773231955212667100,7.802667236328125,307.09758545774235
1773231955228658200,7.818658203125,307.9592828861888
1773231955244649500,7.8346494140625,307.70580340473543
1773231955260669700,7.850669677734375,308.24716779548584
1773231955276662800,7.866662841796875,308.8805540509369
1773231955292654600,7.882654541015625,307.39421828270247
1773231955308642300,7.898642333984375,306.54801339453707
1773231955324666000,7.914666015625,306.09160010609656
1773231955340657200,7.9306572265625,303.5589545193885
1773231955356647200,7.946647216796875,300.3744804636129
1773231955372669000,7.9626689453125,297.1316159093913
1773231955388661800,7.978661865234375,294.0521148693359
1773231955404652800,7.99465283203125,291.2136295238712
1773231955420674000,8.010674072265624,287.33034619688397
1773231955436663800,8.026663818359374,282.6842674066857
1773231955452658200,8.042658203125,279.1876807562174
1773231955468649200,8.058649169921875,275.71059301050315
1773231955484670700,8.074670654296876,272.5412795035684
1773231955500660700,8.09066064453125,268.5718692868869
1773231955516651500,8.106651611328125,264.18657033323046
1773231955532673800,8.122673828125,261.08507334796195
1773231955548663600,8.13866357421875,257.2277154608023
1773231955564654000,8.154654052734376,253.3463432456146
1773231955580646400,8.170646484375,249.95673705082243
1773231955596667600,8.186667724609375,246.80140783355338
1773231955612659700,8.20265966796875,243.39975405211095
1773231955628651000,8.218651123046875,241.4828351624961
1773231955644672300,8.23467236328125,240.22546151131152
1773231955660663800,8.250663818359374,238.03692173030657
1773231955676654000,8.266654052734374,237.15660521300038
1773231955692644900,8.282644775390626,237.1930343524702
1773231955708668400,8.29866845703125,236.42062855228397
1773231955724657000,8.314656982421875,235.91705400807132
1773231955740650500,8.330650390625,236.89434110060014
1773231955756671000,8.3466708984375,237.39126393572468
1773231955772663600,8.36266357421875,238.91448145690165
1773231955788653000,8.378653076171876,241.06811724071105
1773231955804646100,8.394646240234374,242.94042282169968
1773231955820668000,8.41066796875,245.64165040196144
1773231955836657000,8.426656982421875,247.07899202692732
1773231955852649200,8.442649169921875,249.85158712260028
1773231955868669700,8.458669677734376,253.5178415896862
1773231955884662300,8.474662353515624,255.41827751296148
1773231955900652300,8.49065234375,257.55489752194194
1773231955916644000,8.50664404296875,260.42205845962314
1773231955932668000,8.52266796875,262.5984252860279
1773231955948657700,8.53865771484375,264.50913327278516
1773231955964648400,8.5546484375,267.6721849084548
1773231955980668700,8.570668701171876,270.69869435289036
1773231955996661800,8.586661865234374,271.9881072590572
1773231956012654000,8.602654052734374,274.369337923622
1773231956028643800,8.618643798828124,276.95107088931616
1773231956044664300,8.634664306640625,278.87587027352913
1773231956060656000,8.65065625,281.88076842783795
1773231956076648400,8.6666484375,284.4508766421286
1773231956092671000,8.6826708984375,287.5687721084545
1773231956108660700,8.69866064453125,289.5224000572771
1773231956124652800,8.71465283203125,290.50142629188423
1773231956140643600,8.7306435546875,292.75553893958113
1773231956156663000,8.7466630859375,294.85679578740707
1773231956172657000,8.762656982421875,297.2300322646231
1773231956188646700,8.778646728515625,299.60140459430323
1773231956204667600,8.794667724609376,301.24029118691226
1773231956220660200,8.81066015625,302.4653543222781
1773231956236652000,8.826652099609374,303.20073453449066
1773231956252642800,8.842642822265624,304.61654576450326
1773231956268662800,8.858662841796875,304.5597253057194
1773231956284655400,8.8746552734375,304.0442552811442
1773231956300646100,8.890646240234375,304.22076606545994
1773231956316668700,8.906668701171874,303.4741824097814
1773231956332660000,8.922659912109374,301.9891333248656
1773231956348648700,8.938648681640625,299.7729611346971
1773231956364641500,8.9546416015625,297.4744310315534
1773231956380661800,8.970661865234375,295.0123351632777
1773231956396653000,8.986653076171875,292.3557793034399
1773231956412647000,9.00264697265625,288.1527061444706
1773231956428667000,9.0186669921875,283.79819945230145
1773231956444658000,9.034657958984376,281.1024478022875
1773231956460649000,9.05064892578125,277.43466947383257
1773231956476671500,9.06667138671875,273.4064437692848
1773231956492662300,9.082662353515625,270.6722794123803
1773231956508653800,9.09865380859375,266.5767632615855
1773231956524643600,9.1146435546875,260.98881640513974
1773231956540664800,9.130664794921875,256.4641437152086
1773231956556657700,9.14665771484375,252.9565779877605
1773231956572649700,9.162649658203126,250.04840942603317
1773231956588669000,9.1786689453125,247.6640285524818
1773231956604661000,9.194660888671875,244.44863860825367
1773231956620652300,9.21065234375,241.69427080151306
1773231956636644900,9.226644775390625,238.35388104568915
1773231956652667000,9.2426669921875,235.48399598497303
1773231956668657000,9.258656982421876,233.91984542796212
1773231956684648400,9.2746484375,231.77815391969145
1773231956700668400,9.29066845703125,230.72569399736494
1773231956716661200,9.3066611328125,230.27781724141272
1773231956732652800,9.32265283203125,229.28016232586768
1773231956748644000,9.33864404296875,229.7975091448297
1773231956764663300,9.354663330078125,230.51456576961584
1773231956780657000,9.370656982421876,231.2847801238523
1773231956796646100,9.386646240234375,232.5980038446907
1773231956812668000,9.40266796875,233.92482336278016
1773231956828661500,9.41866162109375,236.7495831639176
1773231956844652500,9.434652587890625,239.01168523564925
1773231956860642600,9.450642578125,240.73613481771508
1773231956876665000,9.4666650390625,242.71919567755094
1773231956892656600,9.48265673828125,245.4551823050192
1773231956908646000,9.49864599609375,248.23843465010725
1773231956924667000,9.5146669921875,250.30726089709447
1773231956940659000,9.530658935546874,253.03033087642024
1773231956956651300,9.5466513671875,255.24165331254193
1773231956972640500,9.562640625,257.4157646990452
1773231956988661800,9.578661865234375,260.82601619166144
1773231957004654300,9.594654296875,263.5087999305384
1773231957028643000,9.61864306640625,267.7442801678701
1773231957044662500,9.63466259765625,270.8724571078726
1773231957060652800,9.65065283203125,273.2934398043262
