time,seconds_elapsed,z,y,x
1773231947712703000,0.302702880859375,13.120224952697754,1.3623007535934448,0.7038952708244324
1773231947728726300,0.318726318359375,12.902353286743164,1.6543933153152466,0.3878606855869293
1773231947744717600,0.334717529296875,13.172897338867188,1.659181833267212,-0.2968810200691223
1773231947760738300,0.35073828125,13.759477615356445,1.2545616626739502,-0.8547300100326538
1773231947776729600,0.3667294921875,12.624625205993652,1.3551181554794312,-0.5003881454467773
1773231947792723500,0.382723388671875,11.3269681930542,1.4077905416488647,-0.24420857429504395
1773231947808744700,0.39874462890625,10.371682167053223,1.2545616626739502,-0.40940847992897034
1773231947824735200,0.4147353515625,9.397241592407227,1.2330138683319092,-0.6320692300796509
1773231947840727300,0.430727294921875,8.434772491455078,1.3048399686813354,-0.5051765441894531
1773231947856718800,0.44671875,7.589619159698486,1.4700398445129395,-0.42377370595932007
1773231947872739600,0.462739501953125,7.311892032623291,1.6759412288665771,-0.3447650372982025
1773231947888729900,0.478729736328125,7.682993412017822,1.6184803247451782,-0.17956513166427612
1773231947904720600,0.494720703125,8.044517517089844,1.4915876388549805,-0.3064578175544739
1773231947920743200,0.5107431640625,7.649474620819092,1.1444283723831177,0.12449848651885986
1773231947936734700,0.526734619140625,7.070077419281006,1.7884687185287476,-0.05746084079146385
1773231947952726800,0.542726806640625,6.720524311065674,2.0638017654418945,-0.4357447028160095
1773231947968717600,0.558717529296875,6.440402507781982,2.142810583114624,-0.47884035110473633
1773231947984737500,0.574737548828125,6.0190229415893555,2.169146776199341,-0.3687070608139038
1773231948000729300,0.590729248046875,6.143521785736084,2.4181437492370605,-0.28969839215278625
1773231948016722200,0.60672216796875,6.950367450714111,2.7006595134735107,-0.3711012601852417
1773231948032743200,0.6227431640625,7.836222171783447,2.6671407222747803,-0.6967126727104187
1773231948048735000,0.63873486328125,8.62630844116211,2.5306711196899414,-0.9385270476341248
1773231948064725500,0.6547255859375,9.10993766784668,2.607285737991333,-1.0438719987869263
1773231948080715300,0.67071533203125,9.081207275390625,2.6815059185028076,-0.912190854549408
1773231948096737500,0.686737548828125,9.107542991638184,2.631227731704712,-0.9552865028381348
1773231948112730000,0.702730224609375,10.096348762512207,2.849100112915039,-1.1444283723831177
1773231948128720400,0.718720458984375,11.137825965881348,2.7509377002716064,-1.213860273361206
1773231948144743200,0.7347431640625,12.385205268859863,2.5474305152893066,-1.1492167711257935
1773231948160734500,0.750734375,11.93748950958252,2.5953147411346436,-0.3758896589279175
1773231948176726300,0.766726318359375,11.190498352050781,2.964021682739258,-0.24181437492370605
1773231948192716500,0.782716552734375,10.338163375854492,2.63362193107605,-0.3471592366695404
1773231948208738600,0.798738525390625,10.335768699645996,3.2776620388031006,-1.4053963422775269
1773231948224729000,0.81472900390625,11.334151268005371,3.581725835800171,-2.3247697353363037
1773231948240721000,0.830720947265625,13.826515197753906,3.045424461364746,-2.382230758666992
1773231948256741600,0.84674169921875,16.115371704101562,2.0590133666992188,-1.7262194156646729
1773231948272733200,0.862733154296875,16.062698364257812,1.4293384552001953,-1.094150185585022
1773231948288723500,0.878723388671875,14.204798698425293,1.6160861253738403,-0.6200982332229614
1773231948304716500,0.894716552734375,11.889605522155762,1.8555063009262085,-0.3711012601852417
1773231948320737800,0.91073779296875,10.189722061157227,1.824381709098816,-0.009576806798577309
1773231948336729600,0.9267294921875,9.263166427612305,1.680729627609253,-0.17956513166427612
1773231948352721000,0.942720947265625,8.516175270080566,1.9967641830444336,-0.07422025501728058
1773231948368742100,0.9587421875,7.833827972412109,2.4396915435791016,0.3471592366695404
1773231948384734000,0.97473388671875,6.287173748016357,2.494758129119873,-0.8667010068893433
1773231948400722200,0.99072216796875,5.621585369110107,2.4468741416931152,-2.5091233253479004
1773231948416714800,1.00671484375,5.861005783081055,2.5474305152893066,-2.7006595134735107
1773231948432737000,1.022737060546875,6.3973069190979,2.9089550971984863,-2.5977089405059814
1773231948448727300,1.038727294921875,6.449979305267334,2.695871114730835,-2.1116859912872314
1773231948464720400,1.054720458984375,6.141127586364746,2.3989901542663574,-1.3766659498214722
1773231948480740600,1.07074072265625,5.767632007598877,2.43011474609375,-0.26336219906806946
1773231948496733000,1.08673291015625,5.774814605712891,2.698265314102173,1.5729905366897583
1773231948512723500,1.102723388671875,5.856217384338379,2.738966703414917,2.693476915359497
1773231948528714000,1.1187138671875,5.659893035888672,2.557007312774658,2.5282769203186035
1773231948544736500,1.134736572265625,5.602431774139404,2.494758129119873,1.170764684677124
1773231948560726800,1.150726806640625,6.646304130554199,2.2170307636260986,-0.08140286058187485
1773231948576720600,1.166720703125,8.336610794067383,1.434126853942871,0.2298433631658554
1773231948592742000,1.182741943359375,10.448296546936035,2.013523578643799,0.07422025501728058
1773231948608731000,1.19873095703125,11.839327812194824,2.564189910888672,-0.5434837937355042
1773231948624722700,1.21472265625,11.777078628540039,2.5091233253479004,-1.4077905416488647
1773231948640745200,1.2307451171875,11.099518775939941,2.518700122833252,-1.623268723487854
1773231948656735700,1.24673583984375,10.867281913757324,2.8227639198303223,-0.9744400978088379
1773231948672726800,1.262726806640625,11.365275382995605,2.851494312286377,-0.849941611289978
1773231948688719400,1.27871923828125,12.033257484436035,2.5019407272338867,-1.7286136150360107
1773231948704740600,1.29474072265625,12.320562362670898,2.3511061668395996,-2.1978771686553955
1773231948720729900,1.310729736328125,12.389993667602539,2.607285737991333,-1.944091796875
1773231948736724000,1.326723876953125,12.356474876403809,2.715024709701538,-1.8962076902389526
1773231948752714500,1.342714599609375,12.715604782104492,2.142810583114624,-2.1380221843719482
1773231948768734700,1.358734619140625,13.323732376098633,1.922544002532959,-2.4684219360351562
1773231948784726500,1.3747265625,13.448230743408203,1.3287819623947144,-2.2912509441375732
1773231948800717300,1.39071728515625,12.67011547088623,0.9241618514060974,-1.7717092037200928
1773231948816740600,1.40674072265625,11.338939666748047,0.7972691655158997,-1.6950948238372803
1773231948832730400,1.42273046875,9.768342971801758,1.015141487121582,-1.9033904075622559
1773231948848722000,1.438721923828125,8.542511940002441,1.4652514457702637,-2.0254945755004883
1773231948864741600,1.45474169921875,7.412448406219482,1.7070658206939697,-1.8962076902389526
1773231948880734500,1.470734375,7.321468830108643,1.7764976024627686,-1.8195933103561401
1773231948896727000,1.48672705078125,7.886500358581543,1.4963760375976562,-1.5490485429763794
1773231948912717300,1.50271728515625,8.111555099487305,1.3000515699386597,-0.993593692779541
1773231948928739000,1.518739013671875,7.592013359069824,1.4844050407409668,-0.5003881454467773
1773231948944731000,1.53473095703125,6.6391215324401855,1.8291701078414917,-0.40701428055763245
1773231948960722200,1.55072216796875,5.884947776794434,2.343923568725586,-0.49320554733276367
1773231948976743400,1.566743408203125,5.509057998657227,2.829946517944336,-0.6416460275650024
1773231948992734200,1.582734130859375,5.394136428833008,3.028665065765381,-0.8044517636299133
1773231949008726300,1.598726318359375,5.700594425201416,3.1100680828094482,-0.7996633648872375
1773231949024717300,1.61471728515625,6.469132900238037,3.0382418632507324,-0.5051765441894531
