time,seconds_elapsed,z,y,x
1773231947712703000,0.302702880859375,9.740352630615234,1.0118348598480225,0.5216445326805115
1773231947728726300,0.318726318359375,9.737698554992676,1.0539982318878174,0.4865139424800873
1773231947744717600,0.334717529296875,9.738460540771484,1.1014456748962402,0.3458344042301178
1773231947760738300,0.35073828125,9.748230934143066,1.0594747066497803,0.1410769522190094
1773231947776729600,0.3667294921875,9.75085735321045,1.0444793701171875,-0.01509958878159523
1773231947792723500,0.382723388671875,9.747565269470215,1.0733269453048706,-0.0577278770506382
1773231947808744700,0.39874462890625,9.7448148727417,1.0935436487197876,-0.11455447226762772
1773231947824735200,0.4147353515625,9.739860534667969,1.1228522062301636,-0.21145275235176086
1773231947840727300,0.430727294921875,9.730756759643555,1.1826298236846924,-0.2900744080543518
1773231947856718800,0.44671875,9.715139389038086,1.2930270433425903,-0.3384222984313965
1773231947872739600,0.462739501953125,9.691373825073242,1.453560471534729,-0.36716803908348083
1773231947888729900,0.478729736328125,9.671687126159668,1.5834294557571411,-0.34871670603752136
1773231947904720600,0.494720703125,9.662980079650879,1.636303424835205,-0.3459845781326294
1773231947920743200,0.5107431640625,9.669840812683105,1.6097019910812378,-0.2709719240665436
1773231947936734700,0.526734619140625,9.650721549987793,1.729655385017395,-0.20554617047309875
1773231947952726800,0.542726806640625,9.605093955993652,1.9593855142593384,-0.27087482810020447
1773231947968717600,0.558717529296875,9.550299644470215,2.1988189220428467,-0.35687682032585144
1773231947984737500,0.574737548828125,9.491766929626465,2.430194139480591,-0.41340699791908264
1773231948000729300,0.590729248046875,9.425633430480957,2.674121618270874,-0.42058688402175903
1773231948016722200,0.60672216796875,9.424722671508789,2.6682944297790527,-0.474543958902359
1773231948032743200,0.6227431640625,9.427247047424316,2.651240587234497,-0.5179969668388367
1773231948048735000,0.63873486328125,9.42988395690918,2.6356332302093506,-0.5487371683120728
1773231948064725500,0.6547255859375,9.429826736450195,2.6308133602142334,-0.5723374485969543
1773231948080715300,0.67071533203125,9.426862716674805,2.636354446411133,-0.595217764377594
1773231948096737500,0.686737548828125,9.424528121948242,2.6383862495422363,-0.6225578188896179
1773231948112730000,0.702730224609375,9.431737899780273,2.615983247756958,-0.6077349185943604
1773231948128720400,0.718720458984375,9.43915843963623,2.5987300872802734,-0.5650407075881958
1773231948144743200,0.7347431640625,9.437490463256836,2.6118416786193848,-0.5314584374427795
1773231948160734500,0.750734375,9.42558479309082,2.6643002033233643,-0.4798375964164734
1773231948176726300,0.766726318359375,9.407684326171875,2.735553741455078,-0.42731159925460815
1773231948192716500,0.782716552734375,9.390678405761719,2.7981672286987305,-0.3947269022464752
1773231948208738600,0.798738525390625,9.381281852722168,2.8305230140686035,-0.3873942196369171
1773231948224729000,0.81472900390625,9.381169319152832,2.827543258666992,-0.4111602306365967
1773231948240721000,0.830720947265625,9.385310173034668,2.8033041954040527,-0.4773014485836029
1773231948256741600,0.84674169921875,9.383532524108887,2.795821189880371,-0.5505328178405762
1773231948272733200,0.862733154296875,9.365302085876465,2.843946933746338,-0.6111187934875488
1773231948288723500,0.878723388671875,9.3241548538208,2.9601123332977295,-0.6842951774597168
1773231948304716500,0.894716552734375,9.258513450622559,3.1306419372558594,-0.8058600425720215
1773231948320737800,0.91073779296875,9.17086124420166,3.3291900157928467,-0.9910464286804199
1773231948336729600,0.9267294921875,9.066776275634766,3.533282518386841,-1.2164994478225708
1773231948352721000,0.942720947265625,8.954155921936035,3.723667621612549,-1.458692193031311
1773231948368742100,0.9587421875,8.847075462341309,3.884256362915039,-1.676962971687317
1773231948384734000,0.97473388671875,8.780381202697754,3.9739277362823486,-1.8119615316390991
1773231948400722200,0.99072216796875,8.740884780883789,4.004772663116455,-1.9310946464538574
1773231948416714800,1.00671484375,8.729878425598145,3.972618341445923,-2.043997287750244
1773231948432737000,1.022737060546875,8.749908447265625,3.8892037868499756,-2.1174471378326416
1773231948448727300,1.038727294921875,8.791206359863281,3.792556047439575,-2.121696710586548
1773231948464720400,1.054720458984375,8.8377685546875,3.7134079933166504,-2.06756854057312
1773231948480740600,1.07074072265625,8.879952430725098,3.6638906002044678,-1.973000168800354
1773231948496733000,1.08673291015625,8.922818183898926,3.6289398670196533,-1.8396999835968018
1773231948512723500,1.102723388671875,8.969353675842285,3.5817513465881348,-1.7006256580352783
1773231948528714000,1.1187138671875,9.01787281036377,3.5107920169830322,-1.5883005857467651
1773231948544736500,1.134736572265625,9.069389343261719,3.4106383323669434,-1.5113260746002197
1773231948560726800,1.150726806640625,9.12834358215332,3.2712175846099854,-1.4638538360595703
1773231948576720600,1.166720703125,9.188431739807129,3.1048190593719482,-1.4502426385879517
1773231948592742000,1.182741943359375,9.240757942199707,2.938164234161377,-1.4649144411087036
1773231948608731000,1.19873095703125,9.28207778930664,2.8054957389831543,-1.4637717008590698
1773231948624722700,1.21472265625,9.318142890930176,2.716486930847168,-1.4011808633804321
1773231948640745200,1.2307451171875,9.343025207519531,2.6806044578552246,-1.3010081052780151
1773231948656735700,1.24673583984375,9.351134300231934,2.683915853500366,-1.2342065572738647
1773231948672726800,1.262726806640625,9.33796501159668,2.723961591720581,-1.2461248636245728
1773231948688719400,1.27871923828125,9.308905601501465,2.7866642475128174,-1.322558879852295
1773231948704740600,1.29474072265625,9.271245002746582,2.8565311431884766,-1.4334009885787964
1773231948720729900,1.310729736328125,9.238836288452148,2.9100074768066406,-1.531718134880066
1773231948736724000,1.326723876953125,9.225852966308594,2.9233956336975098,-1.5835943222045898
1773231948752714500,1.342714599609375,9.239794731140137,2.8850271701812744,-1.5726430416107178
1773231948768734700,1.358734619140625,9.278077125549316,2.798712968826294,-1.5016285181045532
1773231948784726500,1.3747265625,9.323040962219238,2.7020857334136963,-1.396431565284729
1773231948800717300,1.39071728515625,9.363821983337402,2.624067544937134,-1.2662912607192993
1773231948816740600,1.40674072265625,9.39670467376709,2.569601535797119,-1.1267130374908447
1773231948832730400,1.42273046875,9.417980194091797,2.549981117248535,-0.9847023487091064
1773231948848722000,1.438721923828125,9.426640510559082,2.560713529586792,-0.8669316172599792
1773231948864741600,1.45474169921875,9.422393798828125,2.5938937664031982,-0.8127674460411072
1773231948880734500,1.470734375,9.415167808532715,2.614794969558716,-0.8293625712394714
1773231948896727000,1.48672705078125,9.407129287719727,2.628096342086792,-0.8771613240242004
1773231948912717300,1.50271728515625,9.399816513061523,2.6452155113220215,-0.9037009477615356
1773231948928739000,1.518739013671875,9.392833709716797,2.67643141746521,-0.884183943271637
1773231948944731000,1.53473095703125,9.385432243347168,2.718912124633789,-0.8315970301628113
1773231948960722200,1.55072216796875,9.376849174499512,2.766615867614746,-0.768713653087616
1773231948976743400,1.566743408203125,9.367371559143066,2.8116564750671387,-0.7192618250846863
1773231948992734200,1.582734130859375,9.359509468078613,2.844855785369873,-0.6904931664466858
1773231949008726300,1.598726318359375,9.356534957885742,2.8590593338012695,-0.6718728542327881
1773231949024717300,1.61471728515625,9.361044883728027,2.847249746322632,-0.6590931415557861
1773231949040739300,1.6307392578125,9.370519638061523,2.81801438331604,-0.6500309705734253
1773231949056731100,1.646731201171875,9.382813453674316,2.7785348892211914,-0.642602264881134
1773231949072722000,1.662721923828125,9.396867752075195,2.733729362487793,-0.6292740702629089
1773231949088742700,1.67874267578125,9.413412094116211,2.680844306945801,-0.609214723110199
1773231949104733200,1.694733154296875,9.429081916809082,2.6296372413635254,-0.5897522568702698
1773231949120725500,1.7107255859375,9.437226295471191,2.6007161140441895,-0.5877275466918945
1773231949136717300,1.72671728515625,9.440590858459473,2.5885183811187744,-0.5875455737113953
1773231949152738800,1.74273876953125,9.439797401428223,2.5993967056274414,-0.5511305928230286
