time,seconds_elapsed,z,y,x
1773231947708659700,0.29865966796875,0.18936823308467865,0.23029619455337524,-0.13439035415649414
1773231947724728300,0.314728271484375,0.18936823308467865,0.23029619455337524,-0.13439035415649414
1773231947740718000,0.330718017578125,0.18936823308467865,0.23029619455337524,-0.13439035415649414
1773231947756740900,0.346740966796875,0.18936823308467865,0.23029619455337524,-0.13439035415649414
1773231947772730400,0.36273046875,0.18936823308467865,0.23029619455337524,-0.13439035415649414
1773231947788738600,0.378738525390625,0.18936823308467865,0.23029619455337524,-0.13439035415649414
1773231947804714200,0.39471435546875,0.18936823308467865,0.23029619455337524,-0.13439035415649414
1773231947820736500,0.410736572265625,0.14416420459747314,-0.2669481039047241,0.1966986060142517
1773231947836728300,0.426728271484375,0.1362229436635971,-0.2223549485206604,0.1569923609495163
1773231947852720000,0.44272021484375,0.11484266817569733,-0.13072516024112701,0.09285151958465576
1773231947868739000,0.458739013671875,0.11667526513338089,0.13072516024112701,-0.033597588539123535
1773231947884732700,0.474732666015625,0.11545353382825851,0.2981022298336029,-0.10690141469240189
1773231947900723700,0.4907236328125,0.08429940044879913,0.26633724570274353,-0.08979719132184982
1773231947916714800,0.50671484375,-0.01771509274840355,0.20830504596233368,0.01771509274840355
1773231947932737000,0.522737060546875,-0.2070833146572113,0.2730567753314972,0.12828169763088226
1773231947948728000,0.53872802734375,-0.15943582355976105,0.19914206862449646,0.13439035415649414
1773231947964717300,0.55471728515625,-0.08002334833145142,0.19547687470912933,0.15760323405265808
1773231947980740600,0.57074072265625,-0.05619960278272629,0.2791654169559479,0.1459967941045761
1773231947996729600,0.5867294921875,-0.0659734457731247,0.3433062732219696,0.04214970022439957
1773231948012724000,0.602723876953125,-0.07696902006864548,0.3286454975605011,-0.06108652427792549
1773231948028713700,0.618713623046875,-0.07880161702632904,0.23579397797584534,-0.11911872029304504
1773231948044734500,0.634734375,-0.08979719132184982,0.1618792861700058,-0.08552113175392151
1773231948060726500,0.6507265625,-0.0959058403968811,0.1215621829032898,0.001832595793530345
1773231948076718600,0.666718505859375,-0.09773843735456467,0.13011430203914642,0.05009094998240471
1773231948092740900,0.682740966796875,-0.10751228034496307,0.1508837193250656,-0.003054326167330146
1773231948108731600,0.698731689453125,-0.13744467496871948,-0.2626720666885376,-0.192422553896904
1773231948124720600,0.714720703125,-0.18020524084568024,-0.34697145223617554,-0.04703662544488907
1773231948140713200,0.730713134765625,-0.1667662113904953,-0.30115658044815063,0.15271630883216858
1773231948156734700,0.746734619140625,-0.21441370248794556,-0.4440990388393402,0.4355469346046448
1773231948172727600,0.7627275390625,-0.3170390725135803,-0.40744712948799133,0.48869219422340393
1773231948188718000,0.778718017578125,-0.3646865487098694,-0.28527405858039856,0.3988949954509735
1773231948204738000,0.794738037109375,-0.36224308609962463,-0.11850785464048386,0.1661553531885147
1773231948220729000,0.81072900390625,-0.18081611394882202,0.1918116807937622,-0.07391469180583954
1773231948236721400,0.826721435546875,0.06902777403593063,0.5106833577156067,-0.17470745742321014
1773231948252714200,0.84271435546875,0.27061331272125244,0.5406157374382019,0.01466076634824276
1773231948268734700,0.858734619140625,0.30970868468284607,0.48685958981513977,0.40683624148368835
1773231948284724200,0.87472412109375,0.33597588539123535,0.6597344875335693,0.8894197940826416
1773231948300717600,0.890717529296875,0.394618958234787,1.0500773191452026,1.1814134120941162
1773231948316737000,0.906737060546875,0.45204028487205505,1.539380431175232,1.3371840715408325
1773231948332731100,0.922731201171875,0.44104471802711487,1.76723313331604,1.3359622955322266
1773231948348722000,0.938721923828125,0.3903428912162781,1.8307631015777588,1.224173903465271
1773231948364741600,0.95474169921875,0.35735616087913513,1.6578882932662964,1.0323622226715088
1773231948380734200,0.970734130859375,0.19364428520202637,1.0067058801651,0.5900958180427551
1773231948396724500,0.986724365234375,0.05375614017248154,0.9150761365890503,0.12034045159816742
1773231948412717800,1.0027177734375,0.022602014243602753,0.7586946487426758,-0.37140607833862305
1773231948428738600,1.018738525390625,0.00366519158706069,0.43188172578811646,-0.655458390712738
1773231948444730000,1.034730224609375,0.14416420459747314,-0.06169738993048668,-0.7134906053543091
1773231948460721000,1.050720947265625,0.3579670190811157,-0.2968805134296417,-0.6023131608963013
1773231948476710100,1.066710205078125,0.7641924023628235,-0.4544837474822998,-0.4599815309047699
1773231948492733400,1.0827333984375,1.0409144163131714,-0.5461135506629944,-0.4648684561252594
1773231948508725200,1.098725341796875,0.8460483551025391,-0.6065891981124878,-0.5357288122177124
1773231948524715500,1.114715576171875,0.40744712948799133,-0.5607742667198181,-0.608421802520752
1773231948540738300,1.13073828125,0.02626720629632473,-0.4612032473087311,-0.7678576111793518
1773231948556727600,1.1467275390625,-0.11362093687057495,-0.3084869384765625,-0.9999864101409912
1773231948572722200,1.16272216796875,-0.19608774781227112,-0.10445795953273773,-1.1325441598892212
1773231948588741400,1.178741455078125,-0.49296826124191284,-0.0403171069920063,-1.0213667154312134
1773231948604732200,1.194732177734375,-0.7715228199958801,-0.3066543638706207,-0.7043276429176331
1773231948620725000,1.21072509765625,-0.7617489695549011,-0.6511823534965515,-0.3781255781650543
1773231948636714000,1.2267138671875,-0.503963828086853,-0.7360926270484924,-0.0659734457731247
1773231948652739000,1.242739013671875,-0.251676470041275,-0.394618958234787,0.13011430203914642
1773231948668728800,1.258728759765625,-0.09285151958465576,0.1869247704744339,0.3323107063770294
1773231948684719900,1.274719970703125,-0.0555887371301651,0.5864306092262268,0.4544837474822998
1773231948700740400,1.290740234375,0.02382374368607998,0.759916365146637,0.4593706727027893
1773231948716731600,1.306731689453125,0.10262536257505417,0.6487388610839844,0.2987131178379059
1773231948732725500,1.3227255859375,0.10934487730264664,0.30543261766433716,0.003054326167330146
1773231948748716500,1.338716552734375,0.07391469180583954,-0.16004669666290283,-0.3683517575263977
