time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1773230417100000000,0.718,45,1.5,6.731191158294678,44.15700149536133,0,0,162.8000030517578,77.405155,28.4976233
1773230421276058000,4.89405810546875,0,1.7000000476837158,7.018001556396484,25.378000259399414,0.031468044966459274,0,162.8000030517578,77.4052559,28.498252
1773230422275487000,5.893487060546875,31.799999237060547,1.7000000476837158,7.027996063232422,5.599999904632568,1.9535974264144897,41.2994499206543,162.8000030517578,77.4053484,28.4981682
1773230423277077800,6.895077880859375,32.400001525878906,2.4000000953674316,7.0380120277404785,5.232999801635742,3.012991428375244,27.86919403076172,162.8000030517578,77.4053715,28.4981676
1773230424277155300,7.8951552734375,30.700000762939453,2.5999999046325684,7.048012733459473,4.974999904632568,3.528287410736084,19.611425399780273,162.8000030517578,77.4053851,28.4981889
1773230425277173000,8.895173095703125,26.100000381469727,2.299999952316284,7.058012962341309,4.71999979019165,3.8543002605438232,15.710232734680176,162.8000030517578,77.4053302,28.4982824
1773230426276953900,9.894953857421875,27.399999618530273,3.299999952316284,7.0680108070373535,4.340000152587891,4.186243057250977,8.065252304077148,162.8000030517578,77.4052666,28.4983748
1773230428298119200,11.916119140625,180,1.5,7.087850093841553,5.033999919891357,3.4147918224334717,7.60471773147583,162.8000030517578,77.4052565,28.4983951
1773230429338128600,12.956128662109375,180,2.50276517868042,7.0978498458862305,6.370999813079834,4.503927230834961,69.0142593383789,162.8000030517578,77.4052671,28.4984119
1773230430131193300,13.749193359375,60.41660690307617,0.4986928403377533,7.0978498458862305,8.041000366210938,4.484818935394287,34.10416030883789,162.8000030517578,77.4052898,28.4984558
1773230430274132200,13.89213232421875,60.257293701171875,0.4986928403377533,7.107850551605225,8.930999755859375,4.3639750480651855,31.025949478149414,162.8000030517578,77.4052887,28.4984641
1773230430769939500,14.387939453125,30.56657600402832,0.4365394711494446,7.107850551605225,9.878000259399414,4.276544094085693,17.53221321105957,162.8000030517578,77.4052893,28.4985075
1773230431002128000,14.6201279296875,30.56657600402832,0.4364405572414398,7.641275405883789,9.91100025177002,4.254691123962402,16.30135726928711,215.90000915527344,77.4052892,28.4985234
1773230431314109000,14.93210888671875,33.242225646972656,0.4364405572414398,7.643962383270264,10.071999549865723,4.246168613433838,16.72808074951172,215.90000915527344,77.4052912,28.4985374
1773230432051187000,15.66918701171875,24.898563385009766,0.43410390615463257,7.643962383270264,10.562000274658203,4.3953447341918945,19.11083984375,215.90000915527344,77.4053036,28.4985721
1773230432354115800,15.97211572265625,26.885379791259766,0.43410390615463257,7.653963565826416,10.446000099182129,4.400482177734375,19.157848358154297,215.90000915527344,77.4053078,28.498583
1773230432884271900,16.50227197265625,21.625776290893555,0.4716714024543762,7.653963565826416,10.175999641418457,4.585971832275391,18.77407455444336,215.90000915527344,77.4053195,28.4986058
1773230433290171600,16.908171630859375,24.94900131225586,0.47180846333503723,7.663963794708252,10.052000045776367,4.628948211669922,18.950897216796875,215.90000915527344,77.4053264,28.4986211
1773230433530274000,17.148274169921876,18.7058162689209,0.4235309660434723,7.663963794708252,9.883999824523926,4.64807653427124,18.316984176635742,215.90000915527344,77.4053306,28.4986327
1773230434010369800,17.628369873046875,18.824888229370117,0.44016391038894653,7.663963794708252,9.657999992370605,4.655771732330322,17.950986862182617,215.90000915527344,77.4053379,28.498653
1773230434330180400,17.948180419921876,18.577545166015625,0.32757458090782166,7.673964023590088,9.484000205993652,4.396914482116699,18.06910514831543,215.90000915527344,77.4053419,28.4986627
1773230434588768300,18.206768310546874,8.744385719299316,0.19203270971775055,7.673964023590088,8.939000129699707,4.496995449066162,7.228315830230713,215.90000915527344,77.405321,28.4986751
1773230435266156500,18.884156494140626,9.63949966430664,0.22351817786693573,7.683966636657715,7.952000141143799,4.339266777038574,3.832103729248047,215.90000915527344,77.4053139,28.4987026
1773230435724952600,19.34295263671875,9.732691764831543,0.19500137865543365,7.683966636657715,7.704999923706055,4.466153144836426,7.606949806213379,215.90000915527344,77.4053252,28.4987242
1773230436164293600,19.782293701171874,9.868074417114258,0.19500137865543365,7.683966636657715,7.181000232696533,4.496689319610596,9.633781433105469,215.90000915527344,77.4053322,28.498744
1773230436306164200,19.924164306640623,10.064009666442871,0.21454747021198273,7.693963050842285,6.709000110626221,4.409977436065674,10.312439918518066,215.90000915527344,77.4053342,28.4987492
1773230436588320300,20.2063203125,9.686838150024414,0.2232401818037033,7.693963050842285,6.541999816894531,4.5499396324157715,12.382052421569824,215.90000915527344,77.4053469,28.4987675
1773230437005421800,20.623421875,9.616683006286621,0.25918713212013245,7.693963050842285,6.439000129699707,4.614099502563477,13.511811256408691,215.90000915527344,77.4053571,28.4987883
1773230437346174500,20.964174560546876,9.836456298828125,0.24751199781894684,7.703959941864014,6.22599983215332,4.502355575561523,13.60002613067627,215.90000915527344,77.4053622,28.498802
1773230438282175200,21.90017529296875,5.892317771911621,0.33858251571655273,7.713969707489014,5.349999904632568,4.634387016296387,18.13789939880371,215.90000915527344,77.4053969,28.4988556
1773230439322151200,22.940151123046874,6.0951924324035645,0.39931049942970276,7.723964214324951,4.683000087738037,4.904370307922363,19.12384033203125,215.90000915527344,77.405424,28.4989153
1773230440260604400,23.8786044921875,5.902548313140869,0.20522277057170868,7.733961582183838,4.573999881744385,5.573806285858154,20.002079010009766,215.90000915527344,77.4054553,28.4989841
1773230441298168800,24.9161689453125,6.441020965576172,0.3301350772380829,7.7439799308776855,4.076000213623047,5.610760688781738,20.43391227722168,215.90000915527344,77.4054821,28.4990459
1773230442338176800,25.9561767578125,6.323328018188477,0.30451977252960205,7.753962993621826,3.4709999561309814,5.9144134521484375,20.120628356933594,215.90000915527344,77.4055115,28.4991132
1773230442570527200,26.18852734375,6.159245014190674,0.27891969680786133,7.753962993621826,3.4790000915527344,5.988674163818359,19.533950805664062,215.90000915527344,77.4055186,28.4991366
1773230443274180600,26.8921806640625,6.558657646179199,0.31780365109443665,7.76396369934082,3.6029999256134033,6.022922515869141,17.909679412841797,215.90000915527344,77.4055341,28.4991799
1773230443429055000,27.047054931640623,5.894450664520264,0.23669099807739258,7.76396369934082,3.6480000019073486,6.11362361907959,17.354413986206055,215.90000915527344,77.4055414,28.4991963
1773230443988989200,27.6069892578125,6.203312397003174,0.3014723062515259,7.76396369934082,3.694999933242798,6.164434909820557,11.996227264404297,215.90000915527344,77.405553,28.4992339
1773230444314161400,27.932161376953125,6.521855354309082,0.30153167247772217,7.773962020874023,3.7769999504089355,6.125915050506592,5.168262004852295,215.90000915527344,77.4055555,28.4992544
1773230444724422100,28.342422119140625,6.400335788726807,0.25303220748901367,7.773962020874023,3.753999948501587,6.49126672744751,358.994140625,215.90000915527344,77.4055661,28.4992928
1773230445268393700,28.886393798828124,6.50070333480835,0.2931576669216156,7.773962020874023,3.8480000495910645,6.450285911560059,349.9994812011719,215.90000915527344,77.4055632,28.4993329
1773230446261137400,29.879137451171875,8.699999809265137,1.2999999523162842,7.793966770172119,3.763000011444092,6.163840293884277,1.2897287607192993,215.90000915527344,77.4056135,28.4994195
1773230447261498000,30.879498046875,10.699999809265137,1.399999976158142,7.8039703369140625,3.61299991607666,5.776991367340088,6.455933094024658,215.90000915527344,77.4056457,28.4994817
1773230448261811500,31.8798115234375,13.699999809265137,1.5,7.813973426818848,3.4189999103546143,5.3350043296813965,8.27286148071289,215.90000915527344,77.4056701,28.4995555
1773230449261152500,32.87915258789062,16.100000381469727,1.899999976158142,7.823966979980469,3.0269999504089355,4.860337257385254,4.2710700035095215,215.90000915527344,77.4056884,28.4996218
1773230449876000000,33.494,45,1.5,16.59490394592285,7.521999835968018,4.856308460235596,4.277646541595459,162.40000915527344,77.4056908,28.4996477
1773230450261841200,33.879841064453124,23,1.7000000476837158,16.59876251220703,6.817999839782715,4.061514854431152,1.5306038856506348,162.40000915527344,77.4056937,28.4996681
1773230451261676800,34.8796767578125,34.20000076293945,1.7000000476837158,16.608760833740234,7.2129998207092285,3.253410816192627,1.6951630115509033,162.40000915527344,77.4057034,28.4997021
1773230452261143000,35.87914306640625,41.70000076293945,1.399999976158142,16.618755340576172,6.511000156402588,2.3567585945129395,1.9868108034133911,162.40000915527344,77.4057156,28.4997142
1773230453261632500,36.879632568359376,39.400001525878906,1.5,16.628759384155273,6.440000057220459,1.9858275651931763,354.7013854980469,162.40000915527344,77.4057235,28.4997212
1773230454261847800,37.87984790039062,36,1.7000000476837158,16.638761520385742,6.9629998207092285,1.8224660158157349,345.7537536621094,162.40000915527344,77.4057224,28.4997237
1773230455286195200,38.9041953125,180,0.23323753476142883,16.648754119873047,2.5320000648498535,5.677562713623047,72.65963745117188,162.40000915527344,77.4057319,28.4997239
1773230456222200800,39.84020092773437,180,1.1589525938034058,12.377603530883789,2.7100000381469727,4.0912699699401855,71.66839599609375,164.10000610351562,77.4057395,28.4997228
1773230456326173700,39.94417358398437,180,1.1589525938034058,12.377603530883789,2.8570001125335693,3.3151967525482178,71.09589385986328,164.10000610351562,77.4057318,28.4997204
1773230457262179300,40.880179443359374,72.53087615966797,0.38898709416389465,12.387467384338379,3.3010001182556152,2.802375078201294,58.295623779296875,164.10000610351562,77.405731,28.4997334
1773230458302221800,41.92022192382812,21.982097625732422,0.3037813901901245,12.397467613220215,3.5139999389648438,1.8254590034484863,357.2716369628906,164.10000610351562,77.4057125,28.49976
1773230458476718300,42.09471826171875,6.5468058586120605,0.13895195722579956,12.397467613220215,3.628000020980835,2.5138115882873535,331.0558776855469,164.10000610351562,77.4057013,28.4997676
1773230458988451800,42.606451904296875,6.980530738830566,0.1856222301721573,12.397467613220215,3.609999895095825,2.6051034927368164,325.8714294433594,164.10000610351562,77.4056894,28.4997803
1773230459342232600,42.96023266601563,8.980842590332031,0.22745321691036224,12.407461166381836,3.6519999504089355,2.616201400756836,322.2157897949219,164.10000610351562,77.4056821,28.4997876
1773230460028279000,43.64627905273438,4.0892014503479,0.21590691804885864,12.407461166381836,3.752000093460083,2.9539613723754883,312.47149658203125,164.10000610351562,77.4056648,28.4998098
1773230460278238500,43.89623852539062,5.995789051055908,0.27074915170669556,12.417468070983887,3.686000108718872,2.977727174758911,309.4829406738281,164.10000610351562,77.4056577,28.4998165
1773230460489153000,44.107153076171876,3.8660531044006348,0.14016562700271606,12.417468070983887,3.617000102996826,3.411207914352417,306.796875,164.10000610351562,77.4056465,28.4998236
1773230460969355300,44.587355224609375,4.067797660827637,0.19304360449314117,12.417468070983887,3.561000108718872,3.4706778526306152,304.5389709472656,164.10000610351562,77.4056278,28.4998349
1773230461318220300,44.93622021484375,5.981518268585205,0.2505655586719513,12.427469253540039,3.506999969482422,3.477766275405884,304.0568542480469,164.10000610351562,77.4056156,28.4998421
1773230461729290500,45.34729052734375,5.816770076751709,0.30337974429130554,12.427469253540039,3.4749999046325684,3.8871192932128906,300.4425048828125,164.10000610351562,77.4055924,28.4998522
1773230462263001600,45.88100170898438,3.806189775466919,0.2051510214805603,12.437483787536621,3.2960000038146973,4.32318639755249,295.15289306640625,164.10000610351562,77.4055641,28.4998647
1773230462409501000,46.0275009765625,3.7930684089660645,0.2051510214805603,12.437483787536621,3.2709999084472656,4.36052942276001,294.5243225097656,164.10000610351562,77.405555,28.4998682
1773230463212411400,46.83041137695312,5.946748733520508,0.27683374285697937,12.437483787536621,3.25,4.30522346496582,293.189208984375,164.10000610351562,77.4055169,28.4998827
1773230463294136800,46.91213671875,6.320729732513428,0.27683374285697937,12.447465896606445,3.2320001125335693,4.297760009765625,293.0226745605469,164.10000610351562,77.4055129,28.4998841
1773230464072751600,47.69075170898437,6.464848041534424,0.2128458321094513,12.447465896606445,3.0820000171661377,4.308816432952881,289.8929748535156,164.10000610351562,77.4054763,28.4998935
1773230464334144800,47.95214477539062,6.68032169342041,0.2539302408695221,12.457464218139648,3,4.298109531402588,289.1128845214844,164.10000610351562,77.405465,28.4998959
1773230464693016300,48.31101635742188,6.1238226890563965,0.157621830701828,12.457464218139648,3,4.375144004821777,289.239013671875,164.10000610351562,77.4054478,28.4999024
1773230465132516900,48.750516845703125,6.552028656005859,0.20979449152946472,12.457464218139648,3,4.383986949920654,289.357666015625,164.10000610351562,77.4054279,28.499909
1773230465261299700,48.8792998046875,14.199999809265137,2,12.467466354370117,2.941999912261963,4.446381568908691,290.65130615234375,164.10000610351562,77.4054258,28.4999135
1773230466261835500,49.87983544921875,16.299999237060547,2.4000000953674316,12.477472305297852,2.8540000915527344,4.65775728225708,292.7061462402344,164.10000610351562,77.4053879,28.4999422
1773230467261554700,50.8795546875,13.399999618530273,2.299999952316284,12.487468719482422,2.7899999618530273,5.134532451629639,294.10089111328125,164.10000610351562,77.4053321,28.4999696
1773230468261081000,51.8790810546875,11.699999809265137,2.200000047683716,12.497464179992676,2.6659998893737793,5.762832164764404,294.1961975097656,164.10000610351562,77.4052619,28.4999912
1773230469262963000,52.880962890625,12.399999618530273,2.299999952316284,12.50748348236084,2.4709999561309814,6.2608184814453125,295.041748046875,164.10000610351562,77.4051964,28.5000257
1773230470260892000,53.87889184570312,10.300000190734863,2.0999999046325684,12.517462730407715,2.2660000324249268,6.735995292663574,293.9878845214844,164.10000610351562,77.4051264,28.50005
1773230471260957200,54.878957275390626,12.800000190734863,2.5,12.52746295928955,2.2829999923706055,6.96953010559082,293.0459289550781,164.10000610351562,77.4050519,28.5000749
1773230472262161000,55.880160888671874,11.5,2.4000000953674316,12.5374755859375,2.319999933242798,7.2994232177734375,293.2264709472656,164.10000610351562,77.4049761,28.5001038
1773230473261374700,56.879374755859374,10.100000381469727,2.200000047683716,12.547467231750488,2.3399999141693115,7.797720909118652,293.3593444824219,164.10000610351562,77.4048925,28.5001363
1773230474261586200,57.879586181640626,9.5,2,12.557469367980957,2.3499999046325684,8.047523498535156,293.3470764160156,164.10000610351562,77.4048096,28.500171
1773230475261350100,58.87935009765625,11.199999809265137,2.299999952316284,12.567466735839844,2.359999895095825,8.015288352966309,293.3661804199219,164.10000610351562,77.404736,28.5002071
1773230476261220600,59.879220703125,11,2.200000047683716,12.577466011047363,2.359999895095825,7.890510082244873,292.93878173828125,164.10000610351562,77.40467,28.5002374
1773230477261141000,60.87914111328125,12.800000190734863,2.299999952316284,12.587465286254883,2.365999937057495,7.69630241394043,293.5218200683594,164.10000610351562,77.4045993,28.500265
1773230478262836000,61.8808359375,18.399999618530273,4.300000190734863,12.597481727600098,2.4000000953674316,7.479243755340576,293.0672302246094,164.10000610351562,77.4045344,28.5002905
1773230479262561500,62.8805615234375,14.5,2.5999999046325684,12.607479095458984,2.4200000762939453,7.027146816253662,294.115234375,164.10000610351562,77.404478,28.5003166
1773230480262185200,63.880185302734375,15.899999618530273,2.5,12.617475509643555,2.440000057220459,6.528138160705566,294.6156311035156,164.10000610351562,77.4044312,28.5003428
1773230481262197000,64.88019702148438,26.5,3.4000000953674316,12.62747573852539,2.4800000190734863,6.092183589935303,293.6175537109375,164.10000610351562,77.4043843,28.5003651
1773230482261992200,65.8799921875,21.100000381469727,2.4000000953674316,12.637473106384277,2.5,5.480118751525879,293.0413513183594,164.10000610351562,77.4043427,28.5003813
1773230483261894700,66.87989477539062,21,2.0999999046325684,12.647472381591797,2.5,4.800370216369629,291.43408203125,164.10000610351562,77.4043099,28.5003934
1773230484262023700,67.88002368164062,23.899999618530273,2,12.65747356414795,2.4830000400543213,4.271061420440674,290.1873474121094,164.10000610351562,77.4042791,28.5003996
1773230485262059800,68.88005981445312,33.29999923706055,2.700000047683716,12.667473793029785,2.4660000801086426,3.9492146968841553,289.2770690917969,164.10000610351562,77.404251,28.5004081
1773230486263330800,69.88133081054687,31.5,2.5999999046325684,12.677486419677734,2.4600000381469727,3.657688856124878,291.0174560546875,164.10000610351562,77.4042284,28.5004187
1773230487262669300,70.88066943359375,34.099998474121094,2.0999999046325684,12.687479972839355,2.4000000953674316,3.1329569816589355,291.5846252441406,164.10000610351562,77.4042091,28.5004298
1773230488262251000,71.8802509765625,34.400001525878906,2,12.697476387023926,2.3399999141693115,2.767183303833008,292.7532043457031,164.10000610351562,77.4041867,28.5004411
1773230489262083600,72.88008349609375,28.600000381469727,1.7999999523162842,12.707474708557129,2.2799999713897705,2.532264471054077,296.119873046875,164.10000610351562,77.4041656,28.5004563
1773230490262310400,73.88031030273437,22.200000762939453,1.600000023841858,12.717476844787598,2.240000009536743,2.537513017654419,295.14752197265625,164.10000610351562,77.4041442,28.5004677
1773230491262102000,74.88010205078125,15.800000190734863,1.399999976158142,12.727474212646484,2.2330000400543213,2.893456220626831,293.1312561035156,164.10000610351562,77.4041134,28.5004818
1773230492262452500,75.88045239257812,12.199999809265137,1.2999999523162842,12.737478256225586,2.183000087738037,3.5004050731658936,294.3162841796875,164.10000610351562,77.4040771,28.500503
1773230493262868700,76.88086865234375,13.699999809265137,1.7000000476837158,12.747482299804688,2.1600000858306885,3.827214002609253,294.2726135253906,164.10000610351562,77.4040383,28.5005239
1773230494302152200,77.92015209960938,180,1.5,12.757475852966309,2.4260001182556152,3.7374727725982666,294.4922180175781,164.10000610351562,77.4040276,28.5005293
1773230494516715300,78.13471533203125,100.03450775146484,1.7127456665039062,12.757475852966309,2.5460000038146973,3.354879140853882,298.544189453125,164.10000610351562,77.4040139,28.5005381
1773230495256992300,78.8749921875,180,0.8742530345916748,12.757475852966309,2.997999906539917,2.0250799655914307,40.435482025146484,164.10000610351562,77.4040146,28.500544
1773230495342161400,78.96016137695312,180,0.8742530345916748,12.767467498779297,3.4010000228881836,2.4990921020507812,52.99885559082031,164.10000610351562,77.4040141,28.5005429
1773230495654141400,79.27214135742187,3.369654417037964,0.19374610483646393,12.767467498779297,3.3570001125335693,3.6122381687164307,330.6023864746094,164.10000610351562,77.4039904,28.5005551
1773230495817715500,79.43571557617187,3.369654417037964,0.19374610483646393,12.767467498779297,3.444999933242798,3.937464475631714,324.058349609375,164.10000610351562,77.4039557,28.5005841
1773230496278166300,79.89616625976562,3.913172721862793,0.24400503933429718,12.777477264404297,3.5339999198913574,3.9479119777679443,324.0051574707031,164.10000610351562,77.403943,28.5005953
1773230496677417700,80.29541772460938,4.110037803649902,0.20834079384803772,12.777477264404297,3.4809999465942383,4.039466857910156,321.4585876464844,164.10000610351562,77.4039273,28.5006079
1773230497156788000,80.7747880859375,6.051929473876953,0.2513955533504486,12.777477264404297,3.437000036239624,4.052249908447266,321.3101501464844,164.10000610351562,77.4039112,28.5006231
1773230497318143700,80.93614379882813,6.0348405838012695,0.2513955533504486,12.787474632263184,3.4010000228881836,4.055086135864258,321.4015197753906,164.10000610351562,77.4039064,28.5006275
1773230497577670000,81.195669921875,4.053370952606201,0.2109505981206894,12.787474632263184,3.4760000705718994,4.043221950531006,316.9537353515625,164.10000610351562,77.4038924,28.5006332
1773230498057627400,81.67562744140625,4.07939338684082,0.2543106973171234,12.787474632263184,3.438999891281128,4.044507026672363,317.2829284667969,164.10000610351562,77.4038743,28.5006451
1773230498262209500,81.88020947265625,3.8570806980133057,0.168001189827919,12.797475814819336,3.4079999923706055,3.991117477416992,314.67315673828125,164.10000610351562,77.4038635,28.5006466
1773230498917386200,82.53538623046875,6.26467227935791,0.22440896928310394,12.797475814819336,3.4719998836517334,3.93765926361084,317.77496337890625,164.10000610351562,77.4038404,28.5006624
1773230499294163000,82.91216284179687,6.360913276672363,0.26728570461273193,12.807477951049805,3.4670000076293945,3.9262595176696777,317.3265686035156,164.10000610351562,77.4038283,28.5006725
1773230499697848300,83.31584838867188,3.9862842559814453,0.24259053170681,12.807477951049805,3.4560000896453857,3.729517936706543,308.9150390625,164.10000610351562,77.4038097,28.5006768
