time,seconds_elapsed,dBFS
1773230515807000000,99.425,-160
1773230515927000000,99.545,-160
1773230516042000000,99.65999975585937,-160
1773230516157000000,99.775,-160
1773230516273000000,99.891,-160
1773230516390000000,100.00800024414062,-160
1773230516505000000,100.123,-160
1773230516623000000,100.241,-160
1773230516739000000,100.357,-160
1773230516854000000,100.47200024414063,-160
1773230516970000000,100.58799975585937,-160
1773230517086000000,100.70400024414063,-160
1773230517201000000,100.819,-160
1773230517318000000,100.93600024414063,-160
1773230517432000000,101.05,-160
1773230517548000000,101.166,-160
1773230517665000000,101.283,-160
1773230517781000000,101.399,-160
1773230517897000000,101.515,-160
1773230518013000000,101.631,-160
1773230518130000000,101.74799975585937,-160
1773230518245000000,101.863,-160
1773230518361000000,101.979,-160
1773230518477000000,102.095,-160
1773230518592000000,102.21,-160
1773230518710000000,102.32800024414063,-160
1773230518824000000,102.442,-160
1773230518940000000,102.558,-160
1773230519057000000,102.675,-160
1773230519172000000,102.79,-160
1773230519287000000,102.905,-160
1773230519402000000,103.01999975585937,-160
1773230519520000000,103.138,-160
1773230519635000000,103.253,-160
1773230519754000000,103.37199975585938,-160
1773230519866000000,103.48399975585937,-160
1773230519983000000,103.601,-160
1773230520099000000,103.717,-160
1773230520217000000,103.835,-160
1773230520332000000,103.95,-160
1773230520447000000,104.065,-160
1773230520563000000,104.181,-160
1773230520678000000,104.29600024414063,-160
1773230520794000000,104.41199975585937,-160
1773230520910000000,104.52800024414063,-160
1773230521027000000,104.645,-160
1773230521144000000,104.762,-160
1773230521259000000,104.877,-160
1773230521375000000,104.993,-160
1773230521491000000,105.109,-160
1773230521608000000,105.226,-160
1773230521725000000,105.343,-160
1773230521839000000,105.457,-160
1773230521956000000,105.574,-160
1773230522073000000,105.691,-160
1773230522189000000,105.807,-160
1773230522305000000,105.923,-160
1773230522420000000,106.038,-160
1773230522536000000,106.154,-160
1773230522650000000,106.26799975585938,-160
1773230522770000000,106.38799975585937,-160
1773230522883000000,106.501,-160
1773230523000000000,106.618,-160
1773230523115000000,106.733,-160
1773230523233000000,106.851,-160
1773230523347000000,106.965,-160
1773230523463000000,107.081,-160
1773230523580000000,107.198,-160
1773230523696000000,107.314,-160
1773230523812000000,107.43,-160
1773230523930000000,107.54799975585938,-160
1773230524044000000,107.662,-160
1773230524161000000,107.779,-160
1773230524277000000,107.895,-160
1773230524393000000,108.011,-160
1773230524510000000,108.12800024414062,-160
1773230524625000000,108.243,-160
1773230524737000000,108.355,-160
1773230524850000000,108.46799975585938,-160
1773230524965000000,108.583,-160
1773230525082000000,108.69999975585938,-160
1773230525199000000,108.817,-160
1773230525315000000,108.933,-160
1773230525433000000,109.051,-160
1773230525547000000,109.165,-160
1773230525664000000,109.282,-160
1773230525780000000,109.398,-160
1773230525895000000,109.513,-160
1773230526011000000,109.629,-160
1773230526128000000,109.746,-160
1773230526244000000,109.862,-160
1773230526360000000,109.978,-160
1773230526475000000,110.093,-160
1773230526593000000,110.211,-160
1773230526708000000,110.326,-160
1773230526824000000,110.442,-160
1773230526942000000,110.56000024414062,-160
1773230527057000000,110.675,-160
1773230527173000000,110.791,-160
1773230527291000000,110.909,-160
1773230527406000000,111.02400024414062,-160
1773230527524000000,111.142,-160
1773230527641000000,111.259,-160
1773230527755000000,111.373,-160
1773230527869000000,111.487,-160
1773230527986000000,111.60399975585938,-160
1773230528101000000,111.719,-160
1773230528217000000,111.835,-160
1773230528333000000,111.951,-160
1773230528449000000,112.067,-160
1773230528565000000,112.183,-160
1773230528681000000,112.299,-160
1773230528797000000,112.415,-160
1773230528913000000,112.531,-160
1773230529018000000,112.63599975585937,-160
1773230529136000000,112.754,-160
1773230529251000000,112.869,-160
1773230529366000000,112.98400024414063,-160
1773230529483000000,113.101,-160
1773230529597000000,113.215,-160
1773230529714000000,113.33199975585937,-160
1773230529829000000,113.447,-160
1773230529945000000,113.563,-160
1773230530061000000,113.679,-160
1773230530176000000,113.794,-160
1773230530294000000,113.91200024414063,-160
1773230530410000000,114.02799975585937,-160
1773230530526000000,114.14400024414063,-160
1773230530641000000,114.259,-160
1773230530756000000,114.374,-160
1773230530873000000,114.491,-160
1773230530989000000,114.607,-160
1773230531105000000,114.723,-160
1773230531225000000,114.843,-160
1773230531337000000,114.955,-160
1773230531455000000,115.073,-160
1773230531571000000,115.189,-160
1773230531687000000,115.305,-160
1773230531803000000,115.421,-160
1773230531919000000,115.537,-160
1773230532034000000,115.65199975585938,-160
1773230532151000000,115.769,-160
1773230532266000000,115.88399975585938,-160
1773230532386000000,116.00399975585937,-160
1773230532498000000,116.11599975585938,-160
1773230532615000000,116.233,-160
1773230532738000000,116.35599975585937,-160
1773230532847000000,116.465,-160
1773230532963000000,116.581,-160
1773230533080000000,116.698,-160
1773230533194000000,116.81199975585938,-160
1773230533310000000,116.92800024414062,-160
1773230533428000000,117.046,-160
1773230533543000000,117.161,-160
1773230533659000000,117.277,-160
1773230533775000000,117.393,-160
1773230533893000000,117.511,-160
1773230534008000000,117.626,-160
1773230534124000000,117.742,-160
1773230534239000000,117.857,-160
1773230534355000000,117.973,-160
1773230534471000000,118.089,-160
1773230534587000000,118.205,-160
1773230534703000000,118.321,-160
1773230534818000000,118.43599975585937,-160
1773230534935000000,118.553,-160
1773230535050000000,118.66799975585937,-160
1773230535166000000,118.78400024414063,-160
1773230535283000000,118.901,-160
1773230535398000000,119.01600024414063,-160
1773230535513000000,119.131,-160
1773230535633000000,119.251,-160
1773230535738000000,119.35599975585937,-160
1773230535853000000,119.471,-160
1773230535971000000,119.589,-160
1773230536086000000,119.70400024414063,-160
1773230536203000000,119.821,-160
1773230536319000000,119.937,-160
1773230536435000000,120.053,-160
1773230536551000000,120.169,-160
1773230536667000000,120.285,-160
1773230536783000000,120.401,-160
1773230536899000000,120.517,-160
1773230537015000000,120.633,-160
1773230537132000000,120.75,-160
1773230537247000000,120.865,-160
1773230537363000000,120.981,-160
1773230537480000000,121.098,-160
1773230537596000000,121.214,-160
1773230537711000000,121.329,-160
1773230537828000000,121.446,-160
1773230537943000000,121.561,-160
1773230538059000000,121.677,-160
1773230538175000000,121.793,-160
1773230538290000000,121.90799975585938,-160
1773230538408000000,122.026,-160
1773230538522000000,122.13999975585938,-160
1773230538637000000,122.255,-160
1773230538753000000,122.371,-160
1773230538870000000,122.48800024414062,-160
1773230538985000000,122.603,-160
1773230539101000000,122.719,-160
1773230539218000000,122.83599975585938,-160
1773230539333000000,122.951,-160
1773230539449000000,123.067,-160
1773230539565000000,123.183,-160
1773230539680000000,123.298,-160
1773230539793000000,123.411,-160
1773230539909000000,123.527,-160
1773230540025000000,123.643,-160
1773230540140000000,123.758,-160
1773230540256000000,123.874,-160
1773230540372000000,123.99,-160
1773230540488000000,124.106,-160
1773230540603000000,124.221,-160
1773230540721000000,124.339,-160
1773230540835000000,124.453,-160
1773230540950000000,124.56800024414062,-160
1773230541067000000,124.685,-160
1773230541185000000,124.803,-160
1773230541299000000,124.917,-160
1773230541415000000,125.033,-160
1773230541532000000,125.15,-160
1773230541648000000,125.266,-160
1773230541764000000,125.382,-160
1773230541880000000,125.498,-160
1773230541995000000,125.613,-160
1773230542112000000,125.73,-160
1773230542228000000,125.846,-160
1773230542343000000,125.961,-160
1773230542459000000,126.077,-160
1773230542575000000,126.193,-160
1773230542691000000,126.309,-160
1773230542807000000,126.425,-160
1773230542924000000,126.542,-160
1773230543040000000,126.658,-160
1773230543155000000,126.773,-160
1773230543272000000,126.89,-160
1773230543388000000,127.006,-160
1773230543504000000,127.122,-160
1773230543620000000,127.238,-160
1773230543737000000,127.355,-160
1773230543852000000,127.47,-160
1773230543968000000,127.586,-160
1773230544084000000,127.702,-160
1773230544202000000,127.81999975585937,-160
1773230544316000000,127.934,-160
1773230544432000000,128.05,-160
1773230544548000000,128.166,-160
1773230544664000000,128.282,-160
1773230544779000000,128.397,-160
1773230544896000000,128.514,-160
1773230545012000000,128.63,-160
1773230545129000000,128.747,-160
1773230545245000000,128.863,-160
1773230545361000000,128.979,-160
1773230545477000000,129.095,-160
1773230545595000000,129.213,-160
1773230545710000000,129.3280002441406,-160
1773230545826000000,129.44399975585938,-160
1773230545941000000,129.559,-160
1773230546057000000,129.675,-160
1773230546173000000,129.791,-160
1773230546290000000,129.90799975585938,-160
1773230546406000000,130.02400024414064,-160
1773230546523000000,130.141,-160
1773230546641000000,130.259,-160
1773230546756000000,130.374,-160
1773230546874000000,130.49199975585938,-160
1773230546988000000,130.606,-160
1773230547104000000,130.722,-160
1773230547222000000,130.8400002441406,-160
1773230547336000000,130.954,-160
1773230547454000000,131.0720002441406,-160
1773230547567000000,131.185,-160
1773230547684000000,131.302,-160
1773230547800000000,131.418,-160
1773230547916000000,131.534,-160
1773230548033000000,131.651,-160
1773230548147000000,131.765,-160
1773230548263000000,131.881,-160
1773230548380000000,131.998,-160
1773230548500000000,132.118,-160
1773230548611000000,132.229,-160
1773230548727000000,132.345,-160
1773230548843000000,132.461,-160
1773230548960000000,132.578,-160
1773230549075000000,132.693,-160
1773230549192000000,132.81,-160
1773230549308000000,132.926,-160
1773230549425000000,133.043,-160
1773230549539000000,133.157,-160
1773230549657000000,133.275,-160
1773230549773000000,133.391,-160
1773230549888000000,133.506,-160
1773230550005000000,133.623,-160
1773230550120000000,133.738,-160
1773230550236000000,133.854,-160
1773230550352000000,133.97,-160
1773230550468000000,134.086,-160
1773230550584000000,134.202,-160
1773230550700000000,134.318,-160
1773230550815000000,134.433,-160
1773230550933000000,134.551,-160
1773230551048000000,134.666,-160
1773230551164000000,134.782,-160
1773230551281000000,134.899,-160
1773230551396000000,135.014,-160
1773230551513000000,135.131,-160
1773230551628000000,135.246,-160
1773230551746000000,135.36399975585937,-160
1773230551859000000,135.477,-160
1773230551975000000,135.593,-160
1773230552092000000,135.71,-160
1773230552208000000,135.826,-160
1773230552324000000,135.942,-160
1773230552440000000,136.058,-160
1773230552553000000,136.171,-160
1773230552670000000,136.28800024414062,-160
1773230552785000000,136.403,-160
1773230552901000000,136.519,-160
1773230553019000000,136.637,-160
1773230553136000000,136.754,-160
1773230553250000000,136.8679997558594,-160
1773230553367000000,136.985,-160
1773230553483000000,137.101,-160
1773230553601000000,137.219,-160
1773230553715000000,137.333,-160
1773230553832000000,137.45,-160
1773230553946000000,137.56399975585938,-160
1773230554062000000,137.68000024414061,-160
1773230554180000000,137.798,-160
1773230554296000000,137.914,-160
1773230554411000000,138.029,-160
1773230554528000000,138.146,-160
1773230554643000000,138.261,-160
1773230554760000000,138.378,-160
1773230554875000000,138.493,-160
1773230554991000000,138.609,-160
1773230555107000000,138.725,-160
1773230555225000000,138.843,-160
1773230555341000000,138.959,-160
1773230555455000000,139.073,-160
1773230555571000000,139.189,-160
1773230555686000000,139.30400024414064,-160
1773230555802000000,139.41999975585938,-160
1773230555919000000,139.537,-160
1773230556036000000,139.654,-160
1773230556151000000,139.769,-160
1773230556267000000,139.885,-160
1773230556383000000,140.001,-160
1773230556499000000,140.117,-160
1773230556615000000,140.233,-160
1773230556731000000,140.349,-160
1773230556845000000,140.463,-160
1773230556963000000,140.581,-160
1773230557078000000,140.69600024414063,-160
1773230557193000000,140.811,-160
1773230557310000000,140.92800024414063,-160
1773230557426000000,141.04399975585937,-160
1773230557542000000,141.16000024414063,-160
1773230557657000000,141.275,-160
1773230557773000000,141.391,-160
1773230557890000000,141.50799975585937,-160
1773230558005000000,141.623,-160
1773230558122000000,141.73999975585937,-160
1773230558238000000,141.85600024414063,-160
1773230558354000000,141.97199975585937,-160
1773230558471000000,142.089,-160
1773230558585000000,142.203,-160
1773230558702000000,142.32000024414063,-160
1773230558817000000,142.435,-160
1773230558934000000,142.55200024414063,-160
1773230559050000000,142.66799975585937,-160
1773230559165000000,142.783,-160
1773230559281000000,142.899,-160
1773230559398000000,143.01600024414063,-160
1773230559515000000,143.133,-160
1773230559630000000,143.24800024414063,-160
1773230559746000000,143.36399975585937,-160
1773230559861000000,143.479,-160
1773230559977000000,143.595,-160
1773230560094000000,143.71200024414063,-160
1773230560211000000,143.829,-160
1773230560327000000,143.945,-160
1773230560443000000,144.061,-160
1773230560559000000,144.177,-160
1773230560674000000,144.29199975585936,-160
1773230560790000000,144.40800024414062,-160
1773230560906000000,144.52399975585936,-160
1773230561023000000,144.641,-160
1773230561139000000,144.757,-160
1773230561255000000,144.873,-160
1773230561371000000,144.989,-160
1773230561488000000,145.106,-160
1773230561608000000,145.226,-160
1773230561721000000,145.339,-160
1773230561837000000,145.455,-160
1773230561953000000,145.571,-160
1773230562070000000,145.68800024414062,-160
1773230562186000000,145.80399975585937,-160
1773230562302000000,145.92000024414062,-160
1773230562419000000,146.037,-160
1773230562535000000,146.153,-160
1773230562651000000,146.269,-160
1773230562766000000,146.38400024414062,-160
1773230562882000000,146.49999975585936,-160
1773230562999000000,146.617,-160
1773230563114000000,146.73199975585936,-160
1773230563232000000,146.85,-160
1773230563347000000,146.965,-160
1773230563464000000,147.082,-160
1773230563581000000,147.199,-160
1773230563696000000,147.314,-160
1773230563813000000,147.431,-160
1773230563929000000,147.547,-160
1773230564045000000,147.663,-160
1773230564160000000,147.778,-160
1773230564277000000,147.895,-160
1773230564393000000,148.011,-160
1773230564518000000,148.13600024414063,-160
1773230564629000000,148.247,-160
1773230564740000000,148.358,-160
1773230564857000000,148.475,-160
1773230564973000000,148.591,-160
1773230565089000000,148.707,-160
1773230565206000000,148.82400024414062,-160
1773230565323000000,148.941,-160
1773230565439000000,149.057,-160
1773230565555000000,149.173,-160
1773230565674000000,149.29199975585936,-160
1773230565786000000,149.4039997558594,-160
1773230565902000000,149.52000024414062,-160
1773230566019000000,149.637,-160
1773230566137000000,149.755,-160
1773230566252000000,149.87,-160
1773230566368000000,149.986,-160
1773230566484000000,150.102,-160
1773230566600000000,150.218,-160
1773230566716000000,150.334,-160
1773230566832000000,150.45,-160
1773230566947000000,150.565,-160
1773230567064000000,150.682,-160
1773230567180000000,150.798,-160
1773230567297000000,150.915,-160
1773230567413000000,151.031,-160
1773230567529000000,151.147,-160
1773230567646000000,151.26400024414062,-160
1773230567761000000,151.379,-160
1773230567876000000,151.494,-160
1773230567992000000,151.61,-160
1773230568107000000,151.725,-160
1773230568223000000,151.841,-160
1773230568339000000,151.957,-160
1773230568456000000,152.074,-160
1773230568573000000,152.191,-160
1773230568688000000,152.306,-160
1773230568803000000,152.421,-160
1773230568920000000,152.538,-160
1773230569036000000,152.654,-160
1773230569151000000,152.769,-160
1773230569267000000,152.885,-160
1773230569383000000,153.001,-160
1773230569499000000,153.117,-160
1773230569616000000,153.234,-160
1773230569732000000,153.35,-160
1773230569847000000,153.465,-160
1773230569963000000,153.581,-160
1773230570080000000,153.698,-160
1773230570196000000,153.814,-160
1773230570312000000,153.93,-160
1773230570428000000,154.046,-160
1773230570543000000,154.161,-160
1773230570660000000,154.278,-160
1773230570777000000,154.395,-160
1773230570891000000,154.509,-160
1773230571007000000,154.625,-160
1773230571122000000,154.73999975585937,-160
1773230571239000000,154.857,-160
1773230571355000000,154.973,-160
1773230571472000000,155.09,-160
1773230571586000000,155.20399975585937,-160
1773230571701000000,155.319,-160
1773230571817000000,155.435,-160
1773230571934000000,155.55200024414063,-160
1773230572049000000,155.667,-160
1773230572164000000,155.782,-160
1773230572281000000,155.899,-160
1773230572396000000,156.014,-160
1773230572512000000,156.13,-160
1773230572629000000,156.247,-160
1773230572755000000,156.373,-160
1773230572859000000,156.477,-160
1773230572975000000,156.593,-160
1773230573091000000,156.709,-160
1773230573209000000,156.827,-160
1773230573324000000,156.942,-160
1773230573440000000,157.058,-160
1773230573555000000,157.173,-160
1773230573672000000,157.29,-160
1773230573786000000,157.4039997558594,-160
1773230573903000000,157.521,-160
1773230574020000000,157.638,-160
1773230574135000000,157.753,-160
1773230574251000000,157.869,-160
1773230574367000000,157.985,-160
1773230574483000000,158.101,-160
1773230574600000000,158.218,-160
1773230574718000000,158.33600024414062,-160
1773230574831000000,158.449,-160
1773230574939000000,158.557,-160
1773230575125000000,158.743,-27
1773230575229000000,158.847,-17
1773230575361000000,158.979,-25
1773230575471000000,159.089,-11
1773230575588000000,159.206,-9
1773230575692000000,159.31,-18
1773230575803000000,159.421,-20
1773230575917000000,159.535,-20
1773230576025000000,159.643,-22
1773230576136000000,159.754,-24
1773230576247000000,159.865,-25
1773230576358000000,159.97600024414064,-24
1773230576470000000,160.08800024414063,-24
1773230576581000000,160.199,-28
1773230576692000000,160.31,-20
1773230576803000000,160.421,-21
1773230576916000000,160.534,-24
1773230577026000000,160.64399975585937,-20
1773230577138000000,160.75599975585936,-20
1773230577249000000,160.867,-19
1773230577360000000,160.978,-25
1773230577471000000,161.089,-20
1773230577582000000,161.20000024414063,-19
1773230577694000000,161.31200024414062,-23
1773230577805000000,161.423,-17
1773230577915000000,161.533,-20
1773230578025000000,161.643,-22
1773230578137000000,161.755,-19
1773230578248000000,161.866,-23
1773230578360000000,161.978,-23
1773230578471000000,162.089,-26
1773230578581000000,162.199,-23
1773230578692000000,162.31,-23
1773230578802000000,162.41999975585938,-24
1773230578915000000,162.533,-24
1773230579028000000,162.646,-21
1773230579138000000,162.75599975585936,-27
1773230579248000000,162.866,-25
1773230579359000000,162.977,-21
1773230579470000000,163.08800024414063,-24
1773230579581000000,163.199,-22
1773230579698000000,163.31599975585937,-22
1773230579803000000,163.421,-19
1773230579915000000,163.533,-14
1773230580026000000,163.64399975585937,-20
1773230580136000000,163.754,-26
1773230580247000000,163.865,-22
1773230580359000000,163.977,-21
1773230580469000000,164.087,-22
1773230580581000000,164.199,-25
1773230580692000000,164.31,-21
1773230580802000000,164.41999975585938,-24
1773230580914000000,164.53199975585937,-26
1773230581024000000,164.642,-26
1773230581136000000,164.754,-24
1773230581247000000,164.865,-17
1773230581358000000,164.97600024414064,-21
1773230581471000000,165.089,-20
1773230581580000000,165.198,-28
1773230581692000000,165.31,-24
1773230581803000000,165.421,-20
1773230581913000000,165.531,-23
1773230582024000000,165.642,-26
1773230582139000000,165.757,-16
1773230582247000000,165.865,-16
1773230582358000000,165.97600024414064,-21
1773230582469000000,166.087,-27
1773230582580000000,166.198,-24
1773230582691000000,166.309,-25
1773230582802000000,166.41999975585938,-27
1773230582913000000,166.531,-26
1773230583024000000,166.642,-20
1773230583136000000,166.754,-20
1773230583247000000,166.865,-28
1773230583356000000,166.974,-26
1773230583469000000,167.087,-20
1773230583580000000,167.198,-25
1773230583690000000,167.30799975585938,-20
1773230583801000000,167.419,-21
1773230583912000000,167.53,-24
1773230584023000000,167.641,-26
1773230584136000000,167.754,-21
1773230584244000000,167.862,-25
1773230584357000000,167.975,-33
1773230584466000000,168.08399975585937,-25
1773230584580000000,168.198,-25
1773230584690000000,168.30799975585938,-24
1773230584800000000,168.418,-28
1773230584913000000,168.531,-24
1773230585024000000,168.642,-28
1773230585135000000,168.753,-21
1773230585245000000,168.863,-32
1773230585357000000,168.975,-23
1773230585468000000,169.086,-22
1773230585579000000,169.197,-26
1773230585691000000,169.309,-27
1773230585800000000,169.418,-24
1773230585913000000,169.531,-26
1773230586023000000,169.641,-27
1773230586133000000,169.751,-30
1773230586253000000,169.871,-26
1773230586355000000,169.973,-25
1773230586467000000,170.085,-24
1773230586579000000,170.197,-27
1773230586690000000,170.30799975585938,-24
1773230586801000000,170.419,-31
1773230586912000000,170.53,-28
1773230587023000000,170.641,-20
1773230587133000000,170.751,-22
1773230587245000000,170.863,-22
1773230587355000000,170.973,-21
1773230587466000000,171.08399975585937,-19
1773230587577000000,171.195,-20
1773230587689000000,171.307,-26
1773230587800000000,171.418,-28
1773230587912000000,171.53,-31
1773230588022000000,171.64000024414062,-25
1773230588133000000,171.751,-23
1773230588244000000,171.862,-21
1773230588354000000,171.97199975585937,-25
1773230588467000000,172.085,-22
1773230588576000000,172.194,-24
1773230588688000000,172.306,-22
1773230588800000000,172.418,-27
1773230588911000000,172.529,-14
1773230589021000000,172.639,-14
1773230589132000000,172.75,-14
1773230589244000000,172.862,-11
1773230589358000000,172.97600024414064,-15
1773230589466000000,173.08399975585937,-17
1773230589576000000,173.194,-17
1773230589689000000,173.307,-30
1773230589799000000,173.417,-19
1773230589910000000,173.52800024414063,-25
1773230590021000000,173.639,-26
1773230590132000000,173.75,-29
1773230590242000000,173.85999975585938,-20
1773230590355000000,173.973,-18
1773230590467000000,174.085,-21
1773230590577000000,174.195,-21
1773230590688000000,174.306,-19
1773230590798000000,174.41600024414063,-16
1773230590911000000,174.529,-25
1773230591022000000,174.64000024414062,-21
1773230591132000000,174.75,-24
1773230591243000000,174.861,-28
1773230591354000000,174.97199975585937,-20
1773230591465000000,175.083,-24
1773230591577000000,175.195,-18
1773230591687000000,175.305,-25
1773230591798000000,175.41600024414063,-25
1773230591911000000,175.529,-26
1773230592020000000,175.638,-23
1773230592131000000,175.749,-18
1773230592243000000,175.861,-21
1773230592353000000,175.971,-12
1773230592465000000,176.083,-20
1773230592576000000,176.194,-12
1773230592687000000,176.305,-15
1773230592797000000,176.415,-25
1773230592909000000,176.527,-26
1773230593019000000,176.637,-28
1773230593132000000,176.75,-25
1773230593243000000,176.861,-21
1773230593353000000,176.971,-23
1773230593465000000,177.083,-26
1773230593575000000,177.193,-26
1773230593687000000,177.305,-26
1773230593797000000,177.415,-23
1773230593909000000,177.527,-25
1773230594020000000,177.638,-27
1773230594131000000,177.749,-28
1773230594241000000,177.859,-22
1773230594353000000,177.971,-25
1773230594465000000,178.083,-24
1773230594574000000,178.19200024414062,-27
1773230594686000000,178.30400024414064,-17
1773230594797000000,178.415,-21
1773230594911000000,178.529,-21
1773230595020000000,178.638,-23
1773230595130000000,178.74799975585938,-18
1773230595241000000,178.859,-23
1773230595352000000,178.97,-26
1773230595464000000,179.082,-26
1773230595575000000,179.193,-26
1773230595686000000,179.30400024414064,-28
1773230595796000000,179.414,-22
1773230595908000000,179.526,-26
1773230596018000000,179.6359997558594,-21
1773230596130000000,179.74799975585938,-19
1773230596240000000,179.858,-24
1773230596352000000,179.97,-20
1773230596464000000,180.082,-24
1773230596582000000,180.20000024414063,-22
1773230596684000000,180.302,-24
1773230596796000000,180.414,-20
1773230596907000000,180.525,-17
1773230597019000000,180.637,-24
1773230597130000000,180.74799975585938,-32
1773230597241000000,180.859,-18
1773230597352000000,180.97,-20
1773230597464000000,181.082,-19
1773230597574000000,181.19200024414062,-15
1773230597685000000,181.303,-26
1773230597795000000,181.413,-29
1773230597906000000,181.52399975585936,-31
1773230598018000000,181.6359997558594,-28
1773230598129000000,181.747,-32
1773230598240000000,181.858,-33
1773230598350000000,181.96800024414063,-29
1773230598461000000,182.079,-28
1773230598573000000,182.191,-30
1773230598685000000,182.303,-26
1773230598795000000,182.413,-22
1773230598907000000,182.525,-23
1773230599018000000,182.6359997558594,-21
1773230599129000000,182.747,-26
1773230599239000000,182.857,-23
1773230599351000000,182.969,-19
1773230599462000000,183.08000024414062,-26
1773230599573000000,183.191,-25
1773230599687000000,183.305,-28
1773230599794000000,183.41199975585937,-28
1773230599910000000,183.52800024414063,-18
1773230600017000000,183.635,-17
1773230600129000000,183.747,-16
1773230600240000000,183.858,-20
1773230600352000000,183.97,-25
1773230600461000000,184.079,-29
1773230600573000000,184.191,-29
1773230600684000000,184.302,-29
1773230600794000000,184.41199975585937,-26
1773230600905000000,184.523,-28
1773230601016000000,184.634,-33
1773230601127000000,184.745,-29
1773230601239000000,184.857,-34
1773230601349000000,184.967,-28
1773230601461000000,185.079,-32
1773230601572000000,185.19,-30
1773230601683000000,185.301,-33
1773230601794000000,185.41199975585937,-31
1773230601905000000,185.523,-30
1773230602016000000,185.634,-28
1773230602128000000,185.746,-32
1773230602239000000,185.857,-27
1773230602350000000,185.96800024414063,-28
1773230602460000000,186.078,-26
1773230602572000000,186.19,-30
1773230602682000000,186.29999975585937,-29
1773230602795000000,186.413,-33
1773230602905000000,186.523,-30
1773230603016000000,186.634,-34
1773230603127000000,186.745,-36
1773230603238000000,186.85600024414063,-27
1773230603349000000,186.967,-38
1773230603461000000,187.079,-33
1773230603571000000,187.189,-14
1773230603683000000,187.301,-33
1773230603793000000,187.411,-35
1773230603905000000,187.523,-34
1773230604017000000,187.635,-33
1773230604127000000,187.745,-36
1773230604238000000,187.85600024414063,-33
1773230604349000000,187.967,-36
1773230604460000000,188.078,-38
1773230604572000000,188.19,-38
1773230604682000000,188.29999975585937,-39
1773230604792000000,188.41,-36
1773230604903000000,188.521,-33
1773230605016000000,188.634,-31
1773230605126000000,188.74400024414064,-28
1773230605237000000,188.855,-31
1773230605348000000,188.966,-33
1773230605459000000,189.077,-31
1773230605571000000,189.189,-39
1773230605681000000,189.299,-35
1773230605791000000,189.409,-35
1773230605904000000,189.522,-12
1773230606015000000,189.633,-33
1773230606125000000,189.743,-31
1773230606237000000,189.855,-27
1773230606348000000,189.966,-25
1773230606459000000,190.077,-17
1773230606570000000,190.18799975585938,-26
1773230606681000000,190.299,-24
1773230606792000000,190.41,-31
1773230606912000000,190.53,-27
1773230607025000000,190.643,-27
1773230607137000000,190.755,-26
1773230607248000000,190.866,-26
1773230607359000000,190.977,-29
1773230607470000000,191.08800024414063,-22
1773230607581000000,191.199,-14
1773230607692000000,191.31,-27
1773230607803000000,191.421,-24
1773230607912000000,191.53,-28
1773230608025000000,191.643,-13
1773230608137000000,191.755,-29
1773230608248000000,191.866,-23
1773230608359000000,191.977,-19
1773230608469000000,192.087,-14
1773230608581000000,192.199,-22
1773230608692000000,192.31,-26
1773230608804000000,192.422,-28
1773230608915000000,192.533,-30
1773230609024000000,192.642,-29
1773230609137000000,192.755,-29
1773230609248000000,192.866,-24
1773230609358000000,192.97600024414064,-29
1773230609469000000,193.087,-31
1773230609581000000,193.199,-30
1773230609691000000,193.309,-22
1773230609803000000,193.421,-23
1773230609913000000,193.531,-24
1773230610025000000,193.643,-20
1773230610135000000,193.753,-25
1773230610248000000,193.866,-24
1773230610357000000,193.975,-27
1773230610469000000,194.087,-30
1773230610580000000,194.198,-25
1773230610690000000,194.30799975585938,-24
1773230610802000000,194.41999975585938,-22
1773230610913000000,194.531,-17
1773230611025000000,194.643,-21
1773230611135000000,194.753,-25
1773230611247000000,194.865,-20
1773230611357000000,194.975,-24
1773230611468000000,195.086,-22
1773230611579000000,195.197,-25
1773230611691000000,195.309,-22
1773230611801000000,195.419,-19
1773230611911000000,195.529,-26
1773230612023000000,195.641,-21
1773230612134000000,195.75200024414062,-21
1773230612246000000,195.8640002441406,-18
1773230612357000000,195.975,-20
1773230612468000000,196.086,-27
1773230612579000000,196.197,-22
1773230612691000000,196.309,-22
1773230612800000000,196.418,-27
1773230612913000000,196.531,-23
1773230613024000000,196.642,-20
1773230613133000000,196.751,-22
1773230613245000000,196.863,-23
1773230613357000000,196.975,-27
1773230613468000000,197.086,-19
1773230613579000000,197.197,-24
1773230613689000000,197.307,-19
1773230613801000000,197.419,-18
1773230613913000000,197.531,-15
1773230614025000000,197.643,-24
1773230614139000000,197.757,-22
1773230614245000000,197.863,-19
1773230614356000000,197.974,-24
1773230614468000000,198.086,-20
1773230614579000000,198.197,-17
1773230614689000000,198.307,-14
1773230614807000000,198.425,-14
1773230614912000000,198.53,-17
1773230615022000000,198.64000024414062,-17
1773230615132000000,198.75,-21
1773230615243000000,198.861,-25
1773230615355000000,198.973,-26
1773230615466000000,199.08399975585937,-24
1773230615577000000,199.195,-20
1773230615688000000,199.306,-24
1773230615799000000,199.417,-25
1773230615911000000,199.529,-22
1773230616022000000,199.64000024414062,-18
1773230616133000000,199.751,-19
1773230616246000000,199.8640002441406,-22
1773230616355000000,199.973,-27
1773230616467000000,200.085,-32
1773230616577000000,200.195,-30
1773230616687000000,200.305,-28
1773230616798000000,200.41600024414063,-37
1773230616911000000,200.529,-32
