time,seconds_elapsed,magneticBearing
1773230417054164500,0.67216455078125,29.03782656787323
1773230417070187500,0.6881875,33.55066177788141
1773230417086178300,0.70417822265625,36.99879874996522
1773230417102168000,0.72016796875,36.43085802467697
1773230417118190800,0.73619091796875,37.71104913020162
1773230417134180400,0.752180419921875,37.36222160939256
1773230417150174200,0.76817431640625,36.211716536126346
1773230417166195700,0.78419580078125,37.31601825477193
1773230417182184200,0.80018408203125,38.19260005441809
1773230417198176000,0.816176025390625,39.10147923834793
1773230417214168600,0.83216845703125,37.059095334131634
1773230417230191900,0.84819189453125,36.304498148961386
1773230417246182000,0.864181884765625,36.8396297720264
1773230417286190600,0.904190673828125,38.53481916617513
1773230417302180000,0.92018017578125,37.804337349575526
1773230417318172700,0.936172607421875,36.67975816518283
1773230417334193200,0.952193115234375,34.8024668122426
1773230417350186800,0.968186767578125,34.2409706373855
1773230417366177500,0.984177490234375,36.65610837068363
1773230417382167300,1.000167236328125,38.63603390593851
1773230417398167300,1.016167236328125,37.210204272282866
1773230417414181000,1.03218115234375,36.51937175059262
1773230417430172700,1.048172607421875,37.530246984473635
1773230417446194200,1.064194091796875,37.150450939072094
1773230417462186500,1.0801865234375,37.08681071851578
1773230417478174700,1.0961748046875,37.17628947645145
1773230417494166800,1.112166748046875,35.66352423816015
1773230417510190300,1.1281904296875,36.18709948452134
1773230417526180600,1.1441806640625,38.1661026583392
1773230417542171600,1.160171630859375,37.15431850478097
1773230417558193700,1.176193603515625,35.68291552762929
1773230417574183200,1.19218310546875,36.50144049282172
1773230417590174700,1.2081748046875,36.74411040692864
1773230417606165200,1.224165283203125,35.50066505481345
1773230417622187500,1.2401875,37.092837346284114
1773230417638178800,1.2561787109375,38.43531809349129
1773230417654171400,1.27217138671875,36.25383734263617
1773230417670194200,1.288194091796875,35.43091569095754
1773230417686184700,1.304184814453125,37.18470665942752
1773230417702174200,1.32017431640625,37.53943197047672
1773230417718197800,1.33619775390625,37.97160400152886
1773230417734188800,1.352188720703125,37.06173580258278
1773230417750179800,1.368179931640625,36.22795659023952
1773230417766169000,1.384169189453125,36.86989867197578
1773230417782191000,1.400191162109375,37.67025154286641
1773230417798184200,1.41618408203125,38.88449681651909
1773230417814173200,1.432173095703125,37.738887602051044
1773230417830198000,1.448197998046875,38.00271762214118
1773230417846188300,1.464188232421875,39.038910457165116
1773230417862177800,1.480177734375,39.078556976638694
1773230417878168800,1.4961689453125,37.874982973163775
1773230417894192400,1.5121923828125,35.690060897537826
1773230417910185000,1.52818505859375,36.6770911585617
1773230417926174700,1.5441748046875,39.24366341722689
1773230417942197000,1.560197021484375,37.03038817658192
1773230417958186000,1.57618603515625,34.777833262651086
1773230417974177000,1.592177001953125,36.02737338510361
1773230417990171400,1.60817138671875,37.962060079922004
1773230418006193700,1.624193603515625,39.57084046092514
1773230418022182100,1.64018212890625,38.76551980913164
1773230418038174700,1.6561748046875,37.203006981267954
1773230418054194200,1.672194091796875,37.53943197047672
1773230418070187800,1.688187744140625,39.03217696583626
1773230418086177000,1.704177001953125,37.746805848117816
1773230418102168300,1.720168212890625,36.51442829582381
1773230418118192600,1.736192626953125,37.91807405042717
1773230418134181000,1.75218115234375,36.533853521915766
1773230418150173700,1.768173583984375,35.76444039369388
1773230418166195500,1.784195556640625,36.995270025327244
1773230418182185500,1.800185546875,36.074174050951214
1773230418198178600,1.816178466796875,34.35938003910878
1773230418214167600,1.83216748046875,34.95208306495641
1773230418230191600,1.848191650390625,36.837489791262186
1773230418246180900,1.864180908203125,36.218837853537025
1773230418262172400,1.88017236328125,35.384172588132785
1773230418278194200,1.896194091796875,35.72739803807519
1773230418294185200,1.912185302734375,35.44571084848972
1773230418310178800,1.9281787109375,35.240619015377845
1773230418326169300,1.94416943359375,36.18355866476684
1773230418342189300,1.960189208984375,37.931405729671575
1773230418358182400,1.976182373046875,36.24544381815238
1773230418374172700,1.992172607421875,34.875328969991486
1773230418390193400,2.008193359375,36.837489791262186
1773230418406187500,2.0241875,37.7345525596487
1773230418422175700,2.04017578125,36.556809859418934
1773230418438167800,2.056167724609375,36.050543183013204
1773230418454191400,2.07219140625,36.3711434248204
1773230418470181600,2.088181640625,35.970360829828785
1773230418486173000,2.1041728515625,35.630059344348574
1773230418502193700,2.120193603515625,37.28577093781929
1773230418518184200,2.13618408203125,36.709855406362216
1773230418534178600,2.152178466796875,35.07095779057964
1773230418550199800,2.16819970703125,36.29664052133665
1773230418566190300,2.1841904296875,38.06864258062613
1773230418582180900,2.200180908203125,38.65980785023559
1773230418598172700,2.216172607421875,38.10257177094791
1773230418614193000,2.23219287109375,38.04162103292977
1773230418630186000,2.24818603515625,37.03038817658192
1773230418646176500,2.264176513671875,37.29166209184217
1773230418662197200,2.280197265625,37.260767389387816
1773230418678187500,2.2961875,35.593321961948725
1773230418694181400,2.312181396484375,36.08730794194979
1773230418710173000,2.3281728515625,37.47618168567192
1773230418726194000,2.34419384765625,38.73793811978181
1773230418742184700,2.360184814453125,36.44035217374486
1773230418758175200,2.37617529296875,33.69006752597978
1773230418774197200,2.392197265625,34.95208306495641
1773230418790190600,2.408190673828125,35.384172588132785
1773230418806180900,2.424180908203125,36.32301537918979
1773230418822172000,2.440171875,36.614402028845994
1773230418838193000,2.45619287109375,35.76444039369388
1773230418854184000,2.472183837890625,35.952429657606146
1773230418870177000,2.488177001953125,36.498729910812074
1773230418886199000,2.504198974609375,37.428382679966454
1773230418902187500,2.5201875,37.20792429905002
1773230418918178300,2.53617822265625,35.928503300779504
1773230418934172700,2.552172607421875,34.97843110307974
1773230418950193200,2.568193115234375,34.25500296638068
1773230418966182400,2.584182373046875,37.175382254565896
1773230418982174000,2.600174072265625,38.47683832654195
1773230418998197000,2.616197021484375,36.869898671975776
1773230419014188000,2.63218798828125,36.09828465526665
1773230419030179300,2.648179443359375,35.42301126033239
1773230419046171000,2.6641708984375,34.97932538777487
1773230419062192000,2.680192138671875,35.157761208138034
1773230419078183200,2.69618310546875,34.777833262651086
1773230419094175200,2.71217529296875,36.09828465526665
1773230419110198500,2.728198486328125,37.35271664608871
1773230419126189300,2.744189208984375,37.224565848742486
1773230419142179600,2.7601796875,35.50066505481345
1773230419158169300,2.77616943359375,34.57419062848081
1773230419174193400,2.792193359375,34.178622825052514
1773230419190184700,2.808184814453125,34.19385499030515
1773230419206175200,2.82417529296875,35.577216834743034
1773230419222195700,2.84019580078125,34.78913196862917
1773230419238187000,2.85618701171875,34.62415458052919
1773230419254176800,2.8721767578125,33.77931313011299
1773230419270171100,2.888171142578125,34.32364515927913
1773230419286192600,2.904192626953125,35.669652370841504
1773230419302183400,2.920183349609375,35.909722439846384
1773230419318172700,2.936172607421875,35.16344732735853
1773230419334195700,2.95219580078125,34.96602964483848
1773230419350189300,2.968189208984375,35.81608094008973
1773230419366179800,2.984179931640625,36.66862383886184
1773230419382170000,3.000170166015625,37.203006981267954
1773230419398191400,3.01619140625,37.57840849468955
1773230419414182700,3.0321826171875,35.21759222588171
1773230419430173700,3.048173583984375,34.35938003910878
1773230419446194700,3.064194580078125,36.933950464841864
1773230419462187000,3.08018701171875,36.41850514654018
1773230419478177300,3.09617724609375,35.18708072929546
1773230419494170000,3.112170166015625,36.45239056099877
1773230419510192600,3.128192626953125,35.9914958175803
1773230419526182700,3.1441826171875,34.5085251348937
1773230419542173700,3.160173583984375,35.08505264952596
1773230419558193700,3.176193603515625,33.95635163817771
1773230419574184700,3.192184814453125,33.51101683240189
1773230419590177300,3.20817724609375,35.240619015377845
1773230419606199000,3.224198974609375,35.935811449912414
1773230419622189300,3.240189208984375,35.71853346963637
1773230419638182100,3.25618212890625,35.80119259659307
1773230419654173400,3.27217333984375,35.34970036853434
1773230419670196700,3.28819677734375,34.68484273584977
1773230419686186200,3.304186279296875,34.965121012803664
1773230419702177800,3.320177734375,34.77426469290964
1773230419718199600,3.336199462890625,34.310894732457626
1773230419734188300,3.352188232421875,34.097055876211655
1773230419750183400,3.368183349609375,34.092921822483014
1773230419766170600,3.384170654296875,34.924500679128066
1773230419782193200,3.400193115234375,36.869898671975776
1773230419798184200,3.41618408203125,37.33952548129175
1773230419814177000,3.432177001953125,36.119340578182126
1773230419830199300,3.44819921875,34.03547911141609
1773230419846189600,3.464189453125,33.46986946431468
1773230419862181400,3.480181396484375,33.953696302223435
1773230419878170600,3.496170654296875,34.70521785212651
1773230419894195700,3.51219580078125,34.992019355520554
1773230419910185700,3.528185791015625,34.734858555727314
1773230419926176800,3.5441767578125,34.077197321906255
1773230419942197500,3.560197509765625,33.77668300376271
1773230419958187500,3.5761875,34.48395357336662
1773230419974179300,3.592179443359375,35.21759222588171
1773230419990173400,3.60817333984375,34.31720515469024
1773230420006193700,3.624193603515625,32.76388762782737
1773230420022184700,3.640184814453125,33.25436767007538
1773230420038177000,3.656177001953125,33.42744502912779
1773230420054198500,3.672198486328125,33.733971939976236
1773230420070188800,3.688188720703125,33.73353820069705
1773230420086179800,3.704179931640625,34.21052844555525
1773230420102172000,3.720171875,34.51660173512626
1773230420118193700,3.736193603515625,33.3262878676404
1773230420134183200,3.75218310546875,32.75452735597783
1773230420150176500,3.768176513671875,31.925091784199708
1773230420166197500,3.784197509765625,32.99770574947249
1773230420182187300,3.800187255859375,34.04238044158918
1773230420198178300,3.81617822265625,32.697843794060084
1773230420214169600,3.832169677734375,32.77306516345393
1773230420230193400,3.848193359375,32.47119133423932
1773230420246184200,3.86418408203125,32.07053052820863
1773230420262174000,3.880174072265625,32.744536816588685
1773230420278196500,3.896196533203125,32.912931934076724
1773230420294188500,3.9121884765625,33.8207782488129
1773230420310181400,3.928181396484375,33.16842267486335
1773230420326171600,3.944171630859375,33.12836168173183
1773230420342193000,3.96019287109375,35.14867375606604
1773230420358183000,3.976182861328125,36.10895676175349
1773230420374176300,3.99217626953125,35.358403720730784
1773230420390198300,4.0081982421875,34.333333238980124
